,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
331,1.2455516676811926,100,500,type6,500
372,1.2455894093173265,100,25,type1,1000
332,1.2456549180156191,100,500,type6,500
373,1.2462748532147605,100,25,type1,1000
802,1.2471562352075733,100,100,type3,800
97,1.2472334596241983,100,900,type10,100
488,1.2472842269142788,100,600,type7,400
803,1.2475846375256627,100,100,type3,800
804,1.2476875277838912,100,100,type3,800
905,1.2477831412388716,100,50,type2,90
379,1.2478345647812583,100,400,type5,60
514,1.248810758368126,100,200,type4,70
333,1.2490456351143244,100,500,type6,500
489,1.2493752969109684,100,600,type7,400
490,1.2495420643844954,100,600,type7,400
334,1.249581901677154,100,500,type6,500
805,1.25016640948184,100,100,type3,800
491,1.2503219254786324,100,600,type7,400
374,1.250969231068582,100,25,type1,1000
335,1.2511746130813204,100,500,type6,500
906,1.2513182894613608,100,50,type2,90
375,1.2513583147584884,100,25,type1,1000
376,1.2518276150321874,100,25,type1,1000
377,1.2519370255990756,100,25,type1,1000
492,1.2520659135043157,100,600,type7,400
515,1.2528949924819275,100,200,type4,700
181,1.2529264760475576,100,700,type8,300
806,1.2530479211416425,100,100,type3,800
336,1.2535405528458572,100,500,type6,500
182,1.2536548789096587,100,700,type8,300
378,1.2541445531992605,100,25,type1,1000
516,1.2542909867314231,100,200,type4,700
379,1.2543330020851267,100,25,type1,1000
380,1.2545548517675524,100,25,type1,1000
381,1.2546182578686573,100,25,type1,1000
380,1.254633844316043,100,400,type5,60
382,1.255357168719698,100,25,type1,1000
183,1.2555691555109032,100,700,type8,300
517,1.255617613603959,100,200,type4,700
807,1.2558561372366557,100,100,type3,800
383,1.256030120550602,100,25,type1,1000
384,1.2561236003512817,100,25,type1,1000
385,1.2563350264634636,100,25,type1,1000
808,1.2568668905840565,100,100,type3,800
809,1.2570235560247824,100,100,type3,800
337,1.257133561535421,100,500,type6,500
493,1.2574400074999958,100,600,type7,400
386,1.258133030530104,100,25,type1,1000
184,1.2581449310596478,100,700,type8,300
387,1.2582924375508495,100,25,type1,1000
185,1.2583334592286601,100,700,type8,300
338,1.2585331080766007,100,500,type6,500
388,1.258774197096789,100,25,type1,1000
810,1.2588931716079352,100,100,type3,800
811,1.2595380900180784,100,100,type3,800
389,1.2601210187345597,100,25,type1,1000
390,1.2608667329271142,100,25,type1,1000
391,1.2610759968923428,100,25,type1,1000
98,1.2612911767614274,100,900,type10,100
392,1.2617483668161296,100,25,type1,1000
186,1.2622605136479894,100,700,type8,300
393,1.2624896996559996,100,25,type1,1000
394,1.2627831438992783,100,25,type1,1000
518,1.2629364245912418,100,200,type4,700
812,1.263166179414532,100,100,type3,800
519,1.2632537497783203,100,200,type4,700
520,1.263573510800391,100,200,type4,700
813,1.2639680823371235,100,100,type3,800
521,1.2640156628052437,100,200,type4,700
494,1.2641112843720814,100,600,type7,40
395,1.2644242935499854,100,25,type1,1000
339,1.2645561666491163,100,500,type6,500
814,1.2648052361685798,100,100,type3,800
340,1.2663645961570487,100,500,type6,500
815,1.266513173319889,100,100,type3,800
522,1.266931833693867,100,200,type4,700
816,1.2670598545536764,100,100,type3,800
396,1.267193897707063,100,25,type1,1000
817,1.2672968635472808,100,100,type3,800
341,1.2677045274653738,100,500,type6,500
523,1.2678514467847466,100,200,type4,700
495,1.2678965147301609,100,600,type7,400
524,1.2680435663149379,100,200,type4,700
342,1.2680616450125557,100,500,type6,500
907,1.2681532171516947,100,50,type2,90
381,1.2681834455864376,100,400,type5,60
818,1.2683098296048465,100,100,type3,800
819,1.2688305775876374,100,100,type3,800
397,1.2688565647549985,100,25,type1,1000
820,1.2689786401899845,100,100,type3,800
343,1.2694570888582946,100,500,type6,500
344,1.2700968969552546,100,500,type6,500
821,1.2701518372472747,100,100,type3,800
398,1.270176255386347,100,25,type1,1000
822,1.2706100315776825,100,100,type3,800
399,1.2715242193723253,100,25,type1,1000
345,1.2716817523135542,100,500,type6,500
400,1.2717597102145344,100,25,type1,1000
823,1.272049351138529,100,100,type3,800
346,1.272647923394896,100,500,type6,500
347,1.2726874259944398,100,500,type6,500
525,1.2727347715707953,100,200,type4,700
187,1.2733318494582095,100,700,type8,300
401,1.2737085357933216,100,25,type1,1000
824,1.2738440838155145,100,100,type3,800
188,1.2738887274366322,100,700,type8,300
189,1.274137022599211,100,700,type8,300
402,1.2745858630943094,100,25,type1,1000
825,1.2747903872132953,100,100,type3,800
826,1.2750221430699675,100,100,type3,800
348,1.2753308254479334,100,500,type6,500
526,1.2757401658517302,100,200,type4,700
403,1.2758376189800134,100,25,type1,1000
527,1.2759799404551972,100,200,type4,700
404,1.2760536012902433,100,25,type1,1000
405,1.2761881402215076,100,25,type1,1000
349,1.276352609387358,100,500,type6,500
406,1.2763612878198611,100,25,type1,1000
528,1.2764621467510815,100,200,type4,700
350,1.2766094690601206,100,500,type6,500
827,1.2769805802980196,100,100,type3,800
828,1.2771154358977128,100,100,type3,800
407,1.2774327266618895,100,25,type1,1000
408,1.2783645177751153,100,25,type1,1000
409,1.2784539313539351,100,25,type1,1000
410,1.2785930489981396,100,25,type1,1000
411,1.2787417809995465,100,25,type1,1000
829,1.2788452776851462,100,100,type3,800
830,1.2791674490730276,100,100,type3,800
351,1.2792608032436965,100,500,type6,500
529,1.279351283157896,100,200,type4,700
412,1.2796477635343804,100,25,type1,1000
831,1.280402396221928,100,100,type3,800
190,1.280533279261722,100,700,type8,300
832,1.2812532412551727,100,100,type3,800
530,1.2814193114690087,100,200,type4,700
531,1.281705070730066,100,200,type4,700
413,1.2818551707050783,100,25,type1,1000
414,1.2818661085719107,100,25,type1,1000
352,1.281918185710378,100,500,type6,500
415,1.2819528199412547,100,25,type1,1000
532,1.2820211471842842,100,200,type4,700
416,1.2820595245501127,100,25,type1,1000
533,1.282211999430445,100,200,type4,700
191,1.2825213015326824,100,700,type8,300
833,1.2829234083085916,100,100,type3,800
834,1.2830918169776673,100,100,type3,800
835,1.2834444755915915,100,100,type3,800
534,1.2838049793944382,100,200,type4,700
353,1.2839295740481746,100,500,type6,500
836,1.2840903791899718,100,100,type3,800
417,1.2841289338422222,100,25,type1,1000
418,1.2849112431700727,100,25,type1,1000
192,1.2852020482793556,100,700,type8,300
354,1.285424634317753,100,500,type6,500
535,1.2862192788034827,100,200,type4,700
419,1.286227720636236,100,25,type1,1000
420,1.2862566521099739,100,25,type1,1000
355,1.2862993615649763,100,500,type6,500
837,1.2872218521803955,100,100,type3,800
536,1.2879725932449122,100,200,type4,700
421,1.2880642975960965,100,25,type1,1000
356,1.288097495315317,100,500,type6,500
537,1.2882656321969397,100,200,type4,700
422,1.2886683870683164,100,25,type1,1000
838,1.2887462971032808,100,100,type3,800
538,1.2887489944856596,100,200,type4,700
839,1.289021733595888,100,100,type3,800
357,1.2900520614812947,100,500,type6,500
423,1.2907860332986067,100,25,type1,1000
358,1.2911549426885716,100,500,type6,500
539,1.2912197635355254,100,200,type4,700
193,1.2913441202680493,100,700,type8,300
382,1.291893620162541,100,400,type5,60
540,1.2920930056337327,100,200,type4,700
541,1.2921310766981895,100,200,type4,700
840,1.2925454622829917,100,100,type3,800
194,1.2934764972894366,100,700,type8,300
841,1.2939351664610015,100,100,type3,800
195,1.2943094729479112,100,700,type8,300
542,1.294380494792914,100,200,type4,700
842,1.2951893442450433,100,100,type3,800
359,1.295720939117792,100,500,type6,500
843,1.2966300836464262,100,100,type3,800
844,1.2967878042359537,100,100,type3,800
424,1.2970686545313637,100,25,type1,1000
845,1.2971775611982856,100,100,type3,800
196,1.2973702485256797,100,700,type8,300
543,1.297436485676804,100,200,type4,700
360,1.2979311571245653,100,500,type6,500
846,1.2980324644315306,100,100,type3,800
82,1.298369715079685,100,800,type9,20
847,1.2985438331889823,100,100,type3,800
848,1.2986963582735611,100,100,type3,800
361,1.29875327616815,100,500,type6,500
425,1.2993199085072742,100,25,type1,1000
908,1.2993329229919472,100,50,type2,90
362,1.2993460311126552,100,500,type6,500
544,1.2994431788888627,100,200,type4,700
426,1.299888153881169,100,25,type1,1000
383,1.3001232940276868,100,400,type5,60
849,1.3005980884451567,100,100,type3,800
363,1.3007993290769329,100,500,type6,500
364,1.3008953470720634,100,500,type6,500
197,1.3010836306600204,100,700,type8,300
427,1.3013662433818798,100,25,type1,1000
428,1.3023715737348986,100,25,type1,1000
545,1.302571836754465,100,200,type4,700
429,1.3027242544242568,100,25,type1,1000
198,1.3031280980025848,100,700,type8,300
365,1.303137660665552,100,500,type6,500
850,1.3032296773212846,100,100,type3,800
546,1.3035732816376302,100,200,type4,700
547,1.3036362904828762,100,200,type4,700
366,1.3043089225495919,100,500,type6,500
199,1.3044835263419425,100,700,type8,300
200,1.3045863827473299,100,700,type8,300
909,1.3046117486028976,100,50,type2,90
548,1.3048831044127538,100,200,type4,700
430,1.3051287980617514,100,25,type1,1000
431,1.3052912956127602,100,25,type1,1000
851,1.3054482018537759,100,100,type3,800
432,1.306013575389447,100,25,type1,1000
549,1.3063477872170297,100,200,type4,700
550,1.3063778326479825,100,200,type4,700
852,1.306778657698007,100,100,type3,800
551,1.306991593731218,100,200,type4,700
367,1.3070986842815988,100,500,type6,500
853,1.308145659961042,100,100,type3,800
854,1.3081471977912347,100,100,type3,800
433,1.3085608032662868,100,25,type1,1000
434,1.3086404149675208,100,25,type1,1000
552,1.3087214147061996,100,200,type4,700
553,1.3088760160562811,100,200,type4,700
855,1.308953206107773,100,100,type3,800
554,1.309579980111244,100,200,type4,700
435,1.3100785131599277,100,25,type1,1000
436,1.311191965106135,100,25,type1,1000
555,1.3115922435287382,100,200,type4,700
437,1.3120370457340402,100,25,type1,1000
856,1.312309780415424,100,100,type3,800
556,1.3144915419993082,100,200,type4,700
557,1.3151213103913757,100,200,type4,700
558,1.3156454042648236,100,200,type4,700
438,1.3161032035249711,100,25,type1,1000
857,1.316482717265646,100,100,type3,800
439,1.317441861277099,100,25,type1,1000
858,1.3175592734359398,100,100,type3,800
859,1.3177392100840857,100,100,type3,800
559,1.3179555847675637,100,200,type4,700
440,1.3180064697034297,100,25,type1,1000
860,1.3181047516388187,100,100,type3,800
441,1.3182248422410137,100,25,type1,1000
99,1.318287380501639,100,900,type10,10
560,1.3183259368212719,100,200,type4,700
201,1.31860010201127,100,700,type8,300
861,1.3187291169901432,100,100,type3,800
561,1.3189099312308814,100,200,type4,700
562,1.3193201145630558,100,200,type4,700
862,1.319356315513189,100,100,type3,800
563,1.3210592143321698,100,200,type4,700
863,1.3211812241071013,100,100,type3,800
564,1.3218338345854146,100,200,type4,700
442,1.3221377650538693,100,25,type1,1000
368,1.3223561636397005,100,500,type6,50
565,1.3235841914651456,100,200,type4,700
443,1.3238580440593142,100,25,type1,1000
864,1.3240873107381133,100,100,type3,800
865,1.3241282789915954,100,100,type3,800
444,1.3247883971031391,100,25,type1,1000
445,1.3254646046194882,100,25,type1,1000
446,1.3255157303701468,100,25,type1,1000
566,1.326018169662112,100,200,type4,700
866,1.3260391193031418,100,100,type3,800
447,1.3264016885931271,100,25,type1,1000
100,1.3269527224991087,100,900,type10,10
567,1.3272123861769085,100,200,type4,700
369,1.3274531519670827,100,500,type6,50
202,1.3274766486197251,100,700,type8,300
448,1.3287262237791302,100,25,type1,1000
867,1.3302894664152367,100,100,type3,800
449,1.3308513688596175,100,25,type1,1000
450,1.3312066994229814,100,25,type1,1000
568,1.3312688537834068,100,200,type4,700
451,1.3316458615377673,100,25,type1,1000
868,1.3327949091015356,100,100,type3,800
869,1.3330782126886207,100,100,type3,800
870,1.3333229407296163,100,100,type3,800
871,1.3335477984298878,100,100,type3,800
203,1.3336206918275082,100,700,type8,300
569,1.3336298707569132,100,200,type4,700
452,1.3349668926113942,100,25,type1,1000
453,1.3352625644913978,100,25,type1,1000
454,1.3355956927600803,100,25,type1,1000
570,1.3358157073772263,100,200,type4,700
204,1.3363387829605238,100,700,type8,300
455,1.3370708271645226,100,25,type1,1000
872,1.3374258778330974,100,100,type3,800
456,1.3374782198556339,100,25,type1,1000
384,1.3376863090547075,100,400,type5,600
457,1.3380200061446106,100,25,type1,1000
205,1.338242644381226,100,700,type8,300
385,1.3382651903390725,100,400,type5,600
873,1.3383221234470377,100,100,type3,800
571,1.3384348204677707,100,200,type4,700
572,1.338914105514515,100,200,type4,700
573,1.3389678046812592,100,200,type4,700
386,1.339629079369713,100,400,type5,600
458,1.3397169415811478,100,25,type1,1000
387,1.340218860764644,100,400,type5,600
459,1.3403362131553478,100,25,type1,1000
874,1.340508270919733,100,100,type3,800
460,1.3406764146634866,100,25,type1,1000
461,1.3407132609187233,100,25,type1,1000
910,1.3407211493834432,100,50,type2,90
388,1.3408367355917516,100,400,type5,600
462,1.340877559077738,100,25,type1,1000
463,1.3412573453155678,100,25,type1,1000
875,1.3417147789940886,100,100,type3,800
464,1.3426260928571072,100,25,type1,1000
465,1.3426332288178806,100,25,type1,1000
466,1.3426894291338554,100,25,type1,1000
389,1.3432108440668666,100,400,type5,600
467,1.3433441573434177,100,25,type1,1000
468,1.3433522339706727,100,25,type1,1000
390,1.343353126411587,100,400,type5,600
469,1.3455286785989073,100,25,type1,1000
470,1.3457645736248933,100,25,type1,1000
876,1.346076357568519,100,100,type3,800
471,1.3463711178486928,100,25,type1,1000
877,1.3465512251771157,100,100,type3,800
101,1.3467482680731835,100,900,type10,100
878,1.3471089358521302,100,100,type3,800
574,1.3472006408069446,100,200,type4,700
391,1.347690835521652,100,400,type5,600
575,1.3480398656980936,100,200,type4,700
576,1.3483103837852748,100,200,type4,700
879,1.3483779419202697,100,100,type3,800
206,1.3487192472950795,100,700,type8,300
880,1.3495046905796095,100,100,type3,800
207,1.349857683046801,100,700,type8,300
472,1.3498985494829463,100,25,type1,1000
473,1.3509434595019185,100,25,type1,1000
474,1.3511349602242124,100,25,type1,1000
370,1.3512373877067405,100,500,type6,50
392,1.3516203388649717,100,400,type5,600
881,1.3517063192042396,100,100,type3,800
882,1.3517585032323671,100,100,type3,800
208,1.351923496093384,100,700,type8,300
883,1.3525778741931693,100,100,type3,800
475,1.3528124085506432,100,25,type1,1000
884,1.3533087186035626,100,100,type3,800
476,1.3538615289775584,100,25,type1,1000
885,1.354100594434383,100,100,type3,800
477,1.3542009665603179,100,25,type1,1000
911,1.3544988384427106,100,50,type2,90
393,1.3545772773115876,100,400,type5,600
394,1.3546243943041218,100,400,type5,600
395,1.3547938968335538,100,400,type5,600
886,1.355094735792576,100,100,type3,800
887,1.3551008212816842,100,100,type3,800
478,1.355144238877954,100,25,type1,1000
479,1.355402390853581,100,25,type1,1000
480,1.3564524523824824,100,25,type1,1000
481,1.3565794361095953,100,25,type1,1000
888,1.3566201762264727,100,100,type3,800
482,1.3573230979993445,100,25,type1,1000
889,1.3574135396753542,100,100,type3,800
890,1.3579467957589673,100,100,type3,800
891,1.358725386841131,100,100,type3,800
892,1.3590481619912675,100,100,type3,800
396,1.3592276831530832,100,400,type5,600
209,1.359232572150093,100,700,type8,300
397,1.359680078018769,100,400,type5,600
102,1.3599617987957768,100,900,type10,100
912,1.3602669452453466,100,50,type2,90
398,1.3605389577827876,100,400,type5,600
399,1.3607628617325984,100,400,type5,600
483,1.3609045675532603,100,25,type1,1000
484,1.3613533868767536,100,25,type1,1000
893,1.3623995334353856,100,100,type3,800
400,1.3628807367828677,100,400,type5,600
485,1.3636867825099248,100,25,type1,1000
401,1.3636933485974752,100,400,type5,600
486,1.3638767343788294,100,25,type1,1000
402,1.3639718443977327,100,400,type5,600
403,1.364218869185638,100,400,type5,600
404,1.3644437794689939,100,400,type5,600
487,1.364944302391468,100,25,type1,1000
210,1.3649742450236753,100,700,type8,300
488,1.3658587198617196,100,25,type1,1000
405,1.3667098064804042,100,400,type5,600
489,1.3672979602939945,100,25,type1,1000
894,1.3685464446746922,100,100,type3,800
490,1.3685574691977682,100,25,type1,1000
491,1.3685640311189373,100,25,type1,1000
492,1.3685818778590644,100,25,type1,1000
895,1.3689440784597657,100,100,type3,800
493,1.3696642392393434,100,25,type1,1000
494,1.3697140626585016,100,25,type1,1000
406,1.369849294490553,100,400,type5,600
495,1.370283500074382,100,25,type1,1000
496,1.3708950680339376,100,25,type1,1000
407,1.3709729762380731,100,400,type5,600
211,1.3711738077419862,100,700,type8,300
896,1.3718222980776327,100,100,type3,800
897,1.3720600767659366,100,100,type3,800
212,1.3723266107911072,100,700,type8,300
408,1.3727274039008808,100,400,type5,600
409,1.3729666456144665,100,400,type5,600
898,1.3732881836309767,100,100,type3,800
913,1.373413261657167,100,50,type2,90
899,1.37346444508245,100,100,type3,800
497,1.3736143056893533,100,25,type1,1000
410,1.3742111878601446,100,400,type5,600
498,1.3742810837456894,100,25,type1,1000
900,1.3744912600642842,100,100,type3,800
411,1.3745056007324237,100,400,type5,600
499,1.3750480152480793,100,25,type1,1000
412,1.3752902566392664,100,400,type5,600
413,1.3753730349846331,100,400,type5,600
500,1.3755520333122195,100,25,type1,1000
501,1.375668287942496,100,25,type1,1000
213,1.37643739894791,100,700,type8,300
414,1.3769107453065048,100,400,type5,600
103,1.3777104706523242,100,900,type10,100
415,1.377733467417496,100,400,type5,600
502,1.3779250976682569,100,25,type1,1000
901,1.3781156771576972,100,100,type3,800
416,1.3781378348943232,100,400,type5,600
417,1.3783415401498826,100,400,type5,600
902,1.3787985260470974,100,100,type3,800
903,1.3788324976572068,100,100,type3,800
418,1.3789340162301769,100,400,type5,600
419,1.37916090963448,100,400,type5,600
904,1.379177123358945,100,100,type3,800
503,1.379280446508908,100,25,type1,1000
420,1.3793180071115079,100,400,type5,600
504,1.3801182449610598,100,25,type1,1000
505,1.380178464094557,100,25,type1,1000
506,1.3804200543821183,100,25,type1,1000
507,1.3806828097061306,100,25,type1,1000
421,1.3807254410471905,100,400,type5,600
508,1.3807859107875138,100,25,type1,1000
509,1.3812329666257628,100,25,type1,1000
905,1.3814569136335215,100,100,type3,800
906,1.3814632245428355,100,100,type3,800
214,1.3816504247436572,100,700,type8,300
577,1.3819783101944842,100,200,type4,70
907,1.3820332097265908,100,100,type3,800
908,1.3820689175813832,100,100,type3,800
510,1.3824564559600376,100,25,type1,1000
422,1.3826850693643382,100,400,type5,600
511,1.3828291789660754,100,25,type1,1000
512,1.3829611827315236,100,25,type1,1000
513,1.3830470650483375,100,25,type1,1000
909,1.3833306438665784,100,100,type3,800
371,1.383544942837322,100,500,type6,50
423,1.3836206765529868,100,400,type5,600
910,1.3836908528559606,100,100,type3,800
911,1.384050906625079,100,100,type3,800
424,1.3843454517905533,100,400,type5,600
914,1.3844500885444542,100,50,type2,90
514,1.3846638751091813,100,25,type1,1000
912,1.3848450183560153,100,100,type3,800
913,1.3849575114360666,100,100,type3,800
425,1.385016371242643,100,400,type5,600
515,1.3852897215646043,100,25,type1,1000
914,1.3853002586696281,100,100,type3,800
215,1.3858363125735216,100,700,type8,300
516,1.385956604510431,100,25,type1,1000
426,1.3862115844751155,100,400,type5,600
216,1.3863614454748794,100,700,type8,300
217,1.38680800619487,100,700,type8,300
517,1.3872580127182377,100,25,type1,1000
218,1.3878302371921307,100,700,type8,300
915,1.3878696176254954,100,50,type2,90
915,1.3885227465199785,100,100,type3,800
219,1.3889678179336673,100,700,type8,300
916,1.389883017846343,100,50,type2,90
518,1.3900520721008536,100,25,type1,1000
916,1.390888732592229,100,100,type3,800
220,1.3909489104010897,100,700,type8,300
519,1.394463452444767,100,25,type1,1000
520,1.3945152122930826,100,25,type1,1000
521,1.3951510299673562,100,25,type1,1000
917,1.3952627478011261,100,100,type3,800
918,1.3957181870441884,100,100,type3,800
919,1.397391434291822,100,100,type3,800
920,1.3979178417004228,100,100,type3,800
921,1.3979467346579248,100,100,type3,800
922,1.3981385400036224,100,100,type3,800
372,1.3981636336953067,100,500,type6,50
923,1.3988053978628874,100,100,type3,800
522,1.3990933948696416,100,25,type1,1000
104,1.39937789156768,100,900,type10,100
427,1.4006221529484824,100,400,type5,60
105,1.4006960356059586,100,900,type10,100
523,1.4015257023531003,100,25,type1,1000
524,1.4016586311215358,100,25,type1,1000
924,1.4025648780056983,100,100,type3,800
525,1.4027695403083345,100,25,type1,1000
221,1.4027903819467142,100,700,type8,30
925,1.403960656990604,100,100,type3,800
526,1.4044749358636004,100,25,type1,1000
527,1.4045464661387081,100,25,type1,1000
926,1.4048491703538222,100,100,type3,800
528,1.4048937637220658,100,25,type1,1000
927,1.4056253813439186,100,100,type3,800
928,1.4058916109122663,100,100,type3,800
929,1.4059720603803538,100,100,type3,800
930,1.4063106213019967,100,100,type3,800
529,1.4078772034576659,100,25,type1,1000
496,1.4081993872100946,100,600,type7,40
530,1.408289307565505,100,25,type1,1000
531,1.4087930521461074,100,25,type1,1000
532,1.4088577486355667,100,25,type1,1000
533,1.4089900107337008,100,25,type1,1000
931,1.4091775612145612,100,100,type3,800
106,1.4093454092207962,100,900,type10,100
534,1.4095530997129322,100,25,type1,1000
932,1.4095593665745727,100,100,type3,800
933,1.4096292946823106,100,100,type3,800
535,1.410498361789557,100,25,type1,1000
934,1.4105129589575365,100,100,type3,800
917,1.411242851110222,100,50,type2,900
536,1.4123934318970464,100,25,type1,1000
537,1.412546808159258,100,25,type1,1000
918,1.4133087139625367,100,50,type2,900
935,1.41333568902092,100,100,type3,800
538,1.4134900951023406,100,25,type1,1000
936,1.413653665897574,100,100,type3,800
919,1.4137645793146902,100,50,type2,900
937,1.41388090752305,100,100,type3,800
920,1.4139585661181864,100,50,type2,900
539,1.4139820251976682,100,25,type1,1000
540,1.4141599487144045,100,25,type1,1000
541,1.4142874481310894,100,25,type1,1000
542,1.414288677738732,100,25,type1,1000
938,1.4142983850477144,100,100,type3,800
497,1.4143721223423928,100,600,type7,40
543,1.4145555288978462,100,25,type1,1000
921,1.414561005578066,100,50,type2,900
939,1.414947154148567,100,100,type3,800
940,1.414960600659214,100,100,type3,800
498,1.415564466446598,100,600,type7,40
107,1.4162401676155234,100,900,type10,100
922,1.416506201872657,100,50,type2,900
941,1.4168999316320892,100,100,type3,800
942,1.4169166508419453,100,100,type3,800
544,1.4170408656670876,100,25,type1,1000
943,1.4172532393988453,100,100,type3,800
944,1.417504392294831,100,100,type3,800
923,1.4175408482500775,100,50,type2,900
545,1.417787114496871,100,25,type1,1000
945,1.4180947868086915,100,100,type3,800
546,1.4182589693573258,100,25,type1,1000
946,1.4183688401817092,100,100,type3,800
578,1.418558472703593,100,200,type4,700
547,1.4189711300499743,100,25,type1,1000
947,1.4190611192056584,100,100,type3,800
948,1.419085640298121,100,100,type3,800
548,1.4193717501084837,100,25,type1,1000
549,1.419563554156022,100,25,type1,1000
83,1.4196649364036509,100,800,type9,20
924,1.4198788176667556,100,50,type2,900
222,1.4202908275765542,100,700,type8,30
550,1.4206134354658346,100,25,type1,1000
579,1.420653839604959,100,200,type4,700
108,1.4210590190391368,100,900,type10,100
949,1.4216660211235645,100,100,type3,800
551,1.4220498588898258,100,25,type1,1000
950,1.4221201632227756,100,100,type3,800
951,1.422171652624924,100,100,type3,800
925,1.4228872476132868,100,50,type2,900
580,1.4231088969965697,100,200,type4,700
552,1.423446580611857,100,25,type1,1000
581,1.4235452344478647,100,200,type4,700
553,1.4238567161311593,100,25,type1,1000
109,1.4238957526461817,100,900,type10,100
582,1.4242170870855715,100,200,type4,700
583,1.425354991955191,100,200,type4,700
554,1.4258295858132928,100,25,type1,1000
952,1.4264690654338945,100,100,type3,800
555,1.4264779249230584,100,25,type1,1000
556,1.4264805083449648,100,25,type1,1000
926,1.427273782122059,100,50,type2,900
557,1.4274375995652022,100,25,type1,1000
927,1.4278427529910998,100,50,type2,900
584,1.4278534444913673,100,200,type4,700
558,1.4283123541366591,100,25,type1,1000
585,1.4283366106053486,100,200,type4,700
586,1.4288588857263245,100,200,type4,700
928,1.428893410004513,100,50,type2,900
587,1.4290975472862506,100,200,type4,700
559,1.4291134117305742,100,25,type1,1000
223,1.4296375112989506,100,700,type8,30
953,1.4296561638590009,100,100,type3,800
560,1.4297205657144625,100,25,type1,1000
561,1.4298803663902646,100,25,type1,1000
562,1.430004610507795,100,25,type1,1000
954,1.430392462011858,100,100,type3,800
955,1.4307944688611696,100,100,type3,800
929,1.431620179838226,100,50,type2,900
588,1.4316415610691573,100,200,type4,700
956,1.4319696090000855,100,100,type3,800
930,1.4319765825695847,100,50,type2,900
931,1.43218055058282,100,50,type2,900
932,1.432380280724347,100,50,type2,900
933,1.4326893291236982,100,50,type2,900
589,1.4329769194254247,100,200,type4,700
563,1.4332557401688786,100,25,type1,1000
934,1.4335116152252434,100,50,type2,900
957,1.4337770411543183,100,100,type3,800
590,1.4344283103878395,100,200,type4,700
958,1.4344710941390164,100,100,type3,800
564,1.43457106789689,100,25,type1,1000
591,1.4345726221917627,100,200,type4,700
565,1.4346971747562494,100,25,type1,1000
935,1.4347645685229589,100,50,type2,900
566,1.4348843044393047,100,25,type1,1000
936,1.4349387711185984,100,50,type2,900
428,1.435320330386012,100,400,type5,60
499,1.4353348026237378,100,600,type7,40
937,1.435601112077696,100,50,type2,900
938,1.435621930123932,100,50,type2,900
939,1.4360734876739203,100,50,type2,900
940,1.436279428413085,100,50,type2,900
941,1.4362971904493251,100,50,type2,900
567,1.436357396997713,100,25,type1,1000
942,1.43651893435157,100,50,type2,900
943,1.4365580789908647,100,50,type2,900
959,1.4368656078959154,100,100,type3,800
592,1.4371791406426007,100,200,type4,700
944,1.437597399546087,100,50,type2,900
960,1.437651287974664,100,100,type3,800
568,1.4388448044193947,100,25,type1,1000
569,1.4388512491694407,100,25,type1,1000
593,1.4390650620199803,100,200,type4,700
570,1.4398948606307316,100,25,type1,1000
429,1.4399667171247412,100,400,type5,60
961,1.4403963701577118,100,100,type3,800
962,1.4406697791270617,100,100,type3,800
594,1.4410807598673885,100,200,type4,700
571,1.4414938625369325,100,25,type1,1000
945,1.4416185311113054,100,50,type2,900
595,1.441685811380814,100,200,type4,700
946,1.4417155071893124,100,50,type2,900
947,1.4428758928390215,100,50,type2,900
572,1.443149213209089,100,25,type1,1000
573,1.4431654528043987,100,25,type1,1000
596,1.4433934783985887,100,200,type4,700
963,1.4438743688673124,100,100,type3,800
574,1.4439974243710858,100,25,type1,1000
948,1.444009718615931,100,50,type2,900
575,1.4440566279030056,100,25,type1,1000
964,1.444129867377678,100,100,type3,800
965,1.4445060354517694,100,100,type3,800
949,1.444612301272877,100,50,type2,900
576,1.4451045029571947,100,25,type1,1000
577,1.4452454098657594,100,25,type1,1000
950,1.4454909791943882,100,50,type2,900
578,1.4456381807607597,100,25,type1,1000
951,1.445718738120335,100,50,type2,900
597,1.4460337319141148,100,200,type4,700
966,1.4462290777521116,100,100,type3,800
967,1.446299547719688,100,100,type3,800
952,1.4465150859495095,100,50,type2,900
110,1.4465906861438051,100,900,type10,10
968,1.4468458789248662,100,100,type3,800
953,1.4471621674285449,100,50,type2,900
969,1.447196780746293,100,100,type3,800
579,1.4472977964970863,100,25,type1,1000
598,1.4475976583373968,100,200,type4,700
970,1.4482849189173832,100,100,type3,800
971,1.4492321282920506,100,100,type3,800
580,1.4492842840410416,100,25,type1,1000
954,1.4495105797636856,100,50,type2,900
581,1.4498378416115534,100,25,type1,1000
955,1.450143893065223,100,50,type2,900
972,1.4505190230369052,100,100,type3,800
582,1.4505418387673927,100,25,type1,1000
599,1.4526897536298593,100,200,type4,700
600,1.452751350945857,100,200,type4,700
956,1.453372382943777,100,50,type2,900
601,1.454103673742222,100,200,type4,700
973,1.4545875822776562,100,100,type3,800
974,1.454734936138771,100,100,type3,800
975,1.4549303149902053,100,100,type3,800
583,1.4553709773745271,100,25,type1,1000
430,1.4558305691111906,100,400,type5,60
976,1.45614644651061,100,100,type3,800
602,1.456437347873731,100,200,type4,700
584,1.4569262384332167,100,25,type1,1000
