,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
558,0.553897234891264,10,20,type2,1000
623,0.5539782847131223,10,10,type1,1000
559,0.5540152633097265,10,20,type2,1000
624,0.5542985399705603,10,10,type1,1000
625,0.5545163239824937,10,10,type1,1000
626,0.5550532974820095,10,10,type1,1000
560,0.5552323330115798,10,20,type2,1000
627,0.5558064438884337,10,10,type1,1000
628,0.5558584893553051,10,10,type1,1000
629,0.5567248628529949,10,10,type1,1000
630,0.5589716459204137,10,10,type1,1000
631,0.5595236270308461,10,10,type1,1000
561,0.5605628621221523,10,20,type2,1000
632,0.5610433369768536,10,10,type1,1000
562,0.5617677639101725,10,20,type2,1000
633,0.5631716252020321,10,10,type1,1000
563,0.5636170337303829,10,20,type2,1000
564,0.5637371259738033,10,20,type2,1000
565,0.5651057682786951,10,20,type2,1000
566,0.5658064061917135,10,20,type2,1000
567,0.5660078441084321,10,20,type2,1000
568,0.5661106075196595,10,20,type2,1000
569,0.5674429271635509,10,20,type2,1000
570,0.5675323029507111,10,20,type2,1000
634,0.5677470358499167,10,10,type1,1000
635,0.5680015987248004,10,10,type1,1000
571,0.568839734958643,10,20,type2,1000
572,0.5689937395124172,10,20,type2,1000
636,0.5690189108009146,10,10,type1,1000
637,0.5690707717586522,10,10,type1,1000
573,0.5694124772577969,10,20,type2,1000
638,0.5700265091529984,10,10,type1,1000
639,0.5700271670180269,10,10,type1,1000
574,0.570631320157192,10,20,type2,1000
575,0.5708140368193247,10,20,type2,1000
576,0.5725322917955522,10,20,type2,1000
640,0.5732035658018063,10,10,type1,1000
641,0.5744841226453925,10,10,type1,1000
577,0.5750172533491728,10,20,type2,1000
578,0.5752441832879812,10,20,type2,1000
579,0.5762478325256587,10,20,type2,1000
580,0.5769392758033183,10,20,type2,1000
642,0.5769970725341409,10,10,type1,1000
643,0.5780006577062672,10,10,type1,1000
644,0.5785503538613413,10,10,type1,1000
645,0.5793188985122019,10,10,type1,1000
581,0.5794204728850055,10,20,type2,1000
582,0.5794763532883239,10,20,type2,1000
646,0.5800518698738396,10,10,type1,1000
583,0.5801162566907037,10,20,type2,1000
647,0.5803642733942647,10,10,type1,1000
648,0.5808336587173085,10,10,type1,1000
649,0.5808615553955486,10,10,type1,1000
650,0.5809314560306641,10,10,type1,1000
651,0.5816618824657617,10,10,type1,1000
584,0.5820188429237864,10,20,type2,1000
652,0.5822808684452405,10,10,type1,1000
585,0.5824982348587161,10,20,type2,1000
586,0.5828360147320614,10,20,type2,1000
587,0.5834238185932729,10,20,type2,1000
653,0.5835438869461004,10,10,type1,1000
654,0.5841863735201295,10,10,type1,1000
655,0.5843884679886826,10,10,type1,1000
588,0.5873958187618097,10,20,type2,1000
656,0.5873980158697294,10,10,type1,1000
657,0.5874912724157557,10,10,type1,1000
658,0.5876221279639634,10,10,type1,1000
589,0.5892042870149832,10,20,type2,1000
659,0.5914653833197075,10,10,type1,1000
590,0.5915180059785904,10,20,type2,1000
660,0.5923652189584759,10,10,type1,1000
661,0.5926656708144264,10,10,type1,1000
591,0.5943387442755341,10,20,type2,1000
592,0.5959210804119724,10,20,type2,1000
593,0.5998010199147442,10,20,type2,1000
594,0.600437905741682,10,20,type2,1000
595,0.6012797338321926,10,20,type2,1000
596,0.6016181264804389,10,20,type2,1000
597,0.6020946920208231,10,20,type2,1000
598,0.6021295917362126,10,20,type2,1000
599,0.6024188841808483,10,20,type2,1000
600,0.6029966976164919,10,20,type2,1000
601,0.6038832004948234,10,20,type2,1000
662,0.6043763642987826,10,10,type1,1000
663,0.6043798726732758,10,10,type1,1000
664,0.6045710975228872,10,10,type1,1000
602,0.6054050606854122,10,20,type2,1000
665,0.6054710397011709,10,10,type1,1000
666,0.6056148472883951,10,10,type1,1000
667,0.6057283884214058,10,10,type1,1000
603,0.6066919176006967,10,20,type2,1000
604,0.607628278748091,10,20,type2,1000
605,0.6101415329471275,10,20,type2,1000
606,0.6102443657926319,10,20,type2,1000
668,0.611009494675788,10,10,type1,1000
669,0.6117588906793872,10,10,type1,1000
670,0.6129073875986484,10,10,type1,1000
671,0.6130844226998153,10,10,type1,1000
672,0.613526605168596,10,10,type1,1000
673,0.6140505914453628,10,10,type1,1000
674,0.6141061074357204,10,10,type1,1000
607,0.6144596808927576,10,20,type2,1000
675,0.6147747515378817,10,10,type1,1000
608,0.6148139623524994,10,20,type2,1000
609,0.6148658802819957,10,20,type2,1000
676,0.6156217136961827,10,10,type1,1000
610,0.6161284961451206,10,20,type2,1000
611,0.6171032950909181,10,20,type2,1000
677,0.6175020073575244,10,10,type1,1000
678,0.6178102415503016,10,10,type1,1000
612,0.6179155277476556,10,20,type2,1000
679,0.6184978666874054,10,10,type1,1000
680,0.6195856512709639,10,10,type1,1000
681,0.6197991285643633,10,10,type1,1000
613,0.6200651674379887,10,20,type2,1000
682,0.6205374063670963,10,10,type1,1000
683,0.6207207692431562,10,10,type1,1000
684,0.6207420826474463,10,10,type1,1000
614,0.6209109628159759,10,20,type2,1000
685,0.6209439617361916,10,10,type1,1000
686,0.6212029141131742,10,10,type1,1000
687,0.6213390807579049,10,10,type1,1000
615,0.6216156878094723,10,20,type2,1000
688,0.6226126441907692,10,10,type1,1000
689,0.6236910185720345,10,10,type1,1000
690,0.6240657440676369,10,10,type1,1000
691,0.6240935337108531,10,10,type1,1000
692,0.6241762459005115,10,10,type1,1000
616,0.624221364040987,10,20,type2,1000
693,0.6242947518792114,10,10,type1,1000
617,0.6248521528440633,10,20,type2,1000
618,0.62494503440988,10,20,type2,1000
694,0.6250360009089035,10,10,type1,1000
619,0.6254534300766434,10,20,type2,1000
620,0.6256097631068869,10,20,type2,1000
621,0.6256320695816832,10,20,type2,1000
695,0.626060084295103,10,10,type1,1000
696,0.6264964488698759,10,10,type1,1000
697,0.6265634771046263,10,10,type1,1000
622,0.6267961620778579,10,20,type2,1000
698,0.6269085747864203,10,10,type1,1000
623,0.6269614222882578,10,20,type2,1000
699,0.627350750216961,10,10,type1,1000
700,0.6287063842485227,10,10,type1,1000
701,0.6287549335345087,10,10,type1,1000
624,0.6288777134878288,10,20,type2,1000
625,0.629036179252653,10,20,type2,1000
702,0.6301491792126079,10,10,type1,1000
626,0.6303414483045934,10,20,type2,1000
703,0.6310526130797276,10,10,type1,1000
704,0.6311346356750436,10,10,type1,1000
627,0.631207376192027,10,20,type2,1000
628,0.6314042624903378,10,20,type2,1000
629,0.6332092252177525,10,20,type2,1000
705,0.6335189925104356,10,10,type1,1000
630,0.6335221959392227,10,20,type2,1000
706,0.6347866623959726,10,10,type1,1000
707,0.6353784062465471,10,10,type1,1000
631,0.6359256898920685,10,20,type2,1000
708,0.6367428814050288,10,10,type1,1000
709,0.6370553751256899,10,10,type1,1000
632,0.6372517968960757,10,20,type2,1000
633,0.638074300244435,10,20,type2,1000
634,0.6381720277760479,10,20,type2,1000
710,0.6395753989341643,10,10,type1,1000
711,0.6396624827910043,10,10,type1,1000
635,0.6397831655339237,10,20,type2,1000
636,0.6399693778913391,10,20,type2,1000
637,0.640155291614524,10,20,type2,1000
638,0.6406812963739629,10,20,type2,1000
712,0.6411545765212578,10,10,type1,1000
713,0.6411611450096878,10,10,type1,1000
714,0.6414773413467918,10,10,type1,1000
715,0.6423087283697668,10,10,type1,1000
716,0.6425488187687413,10,10,type1,1000
639,0.6435695750958171,10,20,type2,1000
717,0.6443103041128925,10,10,type1,1000
718,0.6443214673909384,10,10,type1,1000
640,0.6448230113355259,10,20,type2,1000
719,0.6458378318243548,10,10,type1,1000
641,0.6463238514306908,10,20,type2,1000
642,0.6469144106453947,10,20,type2,1000
720,0.6470565354971092,10,10,type1,1000
643,0.6473592243586558,10,20,type2,1000
721,0.6473723348899214,10,10,type1,1000
722,0.6478469996317758,10,10,type1,1000
723,0.6479489176038353,10,10,type1,1000
644,0.6483494192048055,10,20,type2,1000
724,0.6488210861980276,10,10,type1,1000
645,0.648990022520853,10,20,type2,1000
646,0.6496840629278289,10,20,type2,1000
725,0.649896839278255,10,10,type1,1000
726,0.6499690845620204,10,10,type1,1000
727,0.6499879416116608,10,10,type1,1000
728,0.650738900226346,10,10,type1,1000
647,0.6508046264464691,10,20,type2,1000
648,0.6508211415328402,10,20,type2,1000
729,0.6515599677214016,10,10,type1,1000
649,0.6528124343455188,10,20,type2,1000
730,0.6528874372776828,10,10,type1,1000
650,0.6534651346992325,10,20,type2,1000
731,0.6538989701072055,10,10,type1,1000
732,0.6549626123469483,10,10,type1,1000
651,0.6554028729095317,10,20,type2,1000
652,0.6556641208204536,10,20,type2,1000
733,0.6559725026146779,10,10,type1,1000
734,0.6561569834340514,10,10,type1,1000
735,0.6563342418969677,10,10,type1,1000
736,0.6564793705156876,10,10,type1,1000
653,0.6565301513434683,10,20,type2,1000
737,0.6565562566377103,10,10,type1,1000
654,0.6567124098166305,10,20,type2,1000
738,0.6570427617546637,10,10,type1,1000
739,0.6573065981688813,10,10,type1,1000
740,0.659456684537418,10,10,type1,1000
741,0.65980682561347,10,10,type1,1000
742,0.6599565855655649,10,10,type1,1000
655,0.660925639540797,10,20,type2,1000
743,0.6612861162613839,10,10,type1,1000
744,0.6623472431924583,10,10,type1,1000
656,0.6624436824058298,10,20,type2,1000
657,0.6630553527047336,10,20,type2,1000
745,0.6640947685349908,10,10,type1,1000
746,0.6647593260755519,10,10,type1,1000
658,0.6653413054963421,10,20,type2,1000
747,0.6659343294739817,10,10,type1,1000
748,0.6663622205461155,10,10,type1,1000
659,0.6667147076113247,10,20,type2,1000
749,0.6670976376946837,10,10,type1,1000
750,0.6676147410863824,10,10,type1,1000
660,0.6676789847370274,10,20,type2,1000
661,0.6677035184416248,10,20,type2,1000
751,0.6682964976238875,10,10,type1,1000
752,0.6685583642778568,10,10,type1,1000
753,0.6686290909862127,10,10,type1,1000
754,0.6696512209815267,10,10,type1,1000
662,0.6701205552061641,10,20,type2,1000
663,0.6703522428852188,10,20,type2,1000
664,0.6721758537567479,10,20,type2,1000
665,0.6725926683343798,10,20,type2,1000
666,0.6728253844967771,10,20,type2,1000
667,0.6732123593208673,10,20,type2,1000
668,0.6739219272221825,10,20,type2,1000
755,0.6741790444131192,10,10,type1,1000
669,0.6743415958505686,10,20,type2,1000
756,0.6745588758196802,10,10,type1,1000
757,0.67467174350808,10,10,type1,1000
670,0.675155507701342,10,20,type2,1000
671,0.6760732143900041,10,20,type2,1000
672,0.676287881524053,10,20,type2,1000
673,0.6768308483767019,10,20,type2,1000
674,0.6771664179806526,10,20,type2,1000
675,0.6776134057721521,10,20,type2,1000
758,0.6776863129660734,10,10,type1,1000
759,0.6780948866864552,10,10,type1,1000
676,0.6782473782304936,10,20,type2,1000
677,0.6784243723772795,10,20,type2,1000
678,0.6786055090908173,10,20,type2,1000
679,0.6787686450278743,10,20,type2,1000
680,0.6788384659359264,10,20,type2,1000
681,0.6789776378029837,10,20,type2,1000
682,0.6805674449943827,10,20,type2,1000
760,0.6806956667566584,10,10,type1,1000
683,0.6809163770254246,10,20,type2,1000
684,0.6823234947995085,10,20,type2,1000
761,0.6825773331787516,10,10,type1,1000
685,0.6840274964932322,10,20,type2,1000
686,0.6850779616905862,10,20,type2,1000
762,0.6855478690041977,10,10,type1,1000
763,0.6857481188461836,10,10,type1,1000
764,0.6859394748191919,10,10,type1,1000
765,0.6861808997151088,10,10,type1,1000
766,0.6864834894117573,10,10,type1,1000
687,0.6876148390125097,10,20,type2,1000
688,0.687824277917714,10,20,type2,1000
689,0.6880016197347643,10,20,type2,1000
767,0.6886102707578181,10,10,type1,1000
768,0.6889726337235058,10,10,type1,1000
690,0.6900411182663576,10,20,type2,1000
691,0.6902895440791134,10,20,type2,1000
769,0.6908134444831258,10,10,type1,1000
692,0.6909950638646135,10,20,type2,1000
770,0.6912887965526692,10,10,type1,1000
693,0.6920427409575136,10,20,type2,1000
771,0.6927393331169316,10,10,type1,1000
694,0.6933697998368489,10,20,type2,1000
695,0.6936746046139398,10,20,type2,1000
772,0.6947595923073168,10,10,type1,1000
773,0.6955825727490731,10,10,type1,1000
696,0.696619023139245,10,20,type2,1000
774,0.6967079583472485,10,10,type1,1000
775,0.698394269242538,10,10,type1,1000
776,0.6987316479140322,10,10,type1,1000
777,0.6989302743786676,10,10,type1,1000
697,0.6995256232820376,10,20,type2,1000
778,0.6998029042254788,10,10,type1,1000
698,0.7001865888887393,10,20,type2,1000
699,0.7004437214785403,10,20,type2,1000
779,0.7014712182612868,10,10,type1,1000
780,0.7028779892258867,10,10,type1,1000
781,0.7032476325108473,10,10,type1,1000
782,0.7034984291488472,10,10,type1,1000
783,0.7052746402544587,10,10,type1,1000
700,0.7057191780525887,10,20,type2,1000
701,0.7078284899472567,10,20,type2,1000
702,0.708115620809567,10,20,type2,1000
703,0.7087807596674525,10,20,type2,1000
704,0.7090428077509876,10,20,type2,1000
705,0.7102316255331166,10,20,type2,1000
706,0.7109639150180477,10,20,type2,1000
707,0.7129586244696691,10,20,type2,1000
784,0.7134542996833124,10,10,type1,1000
708,0.7135742553491806,10,20,type2,1000
785,0.7139263591448967,10,10,type1,1000
709,0.7140678131627477,10,20,type2,1000
710,0.7145145910802463,10,20,type2,1000
711,0.7167893131512303,10,20,type2,1000
712,0.7170197923880581,10,20,type2,1000
713,0.7171152822281576,10,20,type2,1000
714,0.7177921129799008,10,20,type2,1000
786,0.7185472490238863,10,10,type1,1000
787,0.7186880695115568,10,10,type1,1000
788,0.7196212359328565,10,10,type1,1000
789,0.7200410359752513,10,10,type1,1000
790,0.7205491919904905,10,10,type1,1000
715,0.722768942468329,10,20,type2,1000
791,0.7229294944806847,10,10,type1,1000
716,0.7234692095805146,10,20,type2,1000
792,0.7237688172387703,10,10,type1,1000
717,0.7242292710054516,10,20,type2,1000
718,0.7252956669505266,10,20,type2,1000
793,0.7254395923616475,10,10,type1,1000
794,0.7257294744744879,10,10,type1,1000
795,0.7263521134200928,10,10,type1,1000
719,0.7273025962028542,10,20,type2,1000
796,0.7276932384769096,10,10,type1,1000
797,0.7282787377189518,10,10,type1,1000
720,0.7287072245577797,10,20,type2,1000
721,0.7288383197688557,10,20,type2,1000
722,0.7290561693294105,10,20,type2,1000
723,0.7296453175994454,10,20,type2,1000
724,0.7300018422722608,10,20,type2,1000
798,0.7300402774689995,10,10,type1,1000
725,0.7302835522407054,10,20,type2,1000
799,0.7303343894895282,10,10,type1,1000
726,0.7307490803083972,10,20,type2,1000
800,0.7315712656920961,10,10,type1,1000
801,0.7316348842644678,10,10,type1,1000
802,0.7316634160502967,10,10,type1,1000
803,0.731800809192749,10,10,type1,1000
804,0.7321878982069036,10,10,type1,1000
805,0.7334610885664871,10,10,type1,1000
806,0.7335732147225767,10,10,type1,1000
727,0.733622852944407,10,20,type2,1000
728,0.7337269342815776,10,20,type2,1000
807,0.7348525811415068,10,10,type1,1000
729,0.7356248509506074,10,20,type2,1000
730,0.7361848387851674,10,20,type2,1000
731,0.7362236747540766,10,20,type2,1000
808,0.7364478065864238,10,10,type1,1000
732,0.7368966177533572,10,20,type2,1000
809,0.7371118805068927,10,10,type1,1000
733,0.7382352632839353,10,20,type2,1000
734,0.7384254951893537,10,20,type2,1000
735,0.7387732839017204,10,20,type2,1000
736,0.7390405639160016,10,20,type2,1000
737,0.7390863185226861,10,20,type2,1000
810,0.7397767118923376,10,10,type1,1000
738,0.7403063807033439,10,20,type2,1000
811,0.7403416177528673,10,10,type1,1000
812,0.7411838949281002,10,10,type1,1000
813,0.7419200504951136,10,10,type1,1000
739,0.7423130678496204,10,20,type2,1000
814,0.7427297711999301,10,10,type1,1000
815,0.7445510488918137,10,10,type1,1000
740,0.745248069873624,10,20,type2,1000
816,0.745334807401563,10,10,type1,1000
741,0.7454484988176396,10,20,type2,1000
817,0.7469967998069289,10,10,type1,1000
742,0.7474798233535985,10,20,type2,1000
818,0.74753604520074,10,10,type1,1000
819,0.7478791624379173,10,10,type1,1000
743,0.7480057264872145,10,20,type2,1000
820,0.7480253653764423,10,10,type1,1000
744,0.7489215101998911,10,20,type2,1000
821,0.7500063130697128,10,10,type1,1000
745,0.7503365471338201,10,20,type2,1000
822,0.7506992359761567,10,10,type1,1000
746,0.7514833483959648,10,20,type2,1000
823,0.7516863550284627,10,10,type1,1000
747,0.752349953885385,10,20,type2,1000
824,0.7534955179498577,10,10,type1,1000
748,0.7535931490981937,10,20,type2,1000
749,0.7542747649228418,10,20,type2,1000
825,0.7555747854390229,10,10,type1,1000
750,0.7560073279902787,10,20,type2,1000
751,0.7567347336577712,10,20,type2,1000
752,0.7567668250456043,10,20,type2,1000
753,0.7585477416301926,10,20,type2,1000
826,0.7590870985705145,10,10,type1,1000
754,0.7595735321846134,10,20,type2,1000
755,0.7596552797005214,10,20,type2,1000
827,0.7596624960895361,10,10,type1,1000
756,0.7599922889947404,10,20,type2,1000
757,0.7600788925246595,10,20,type2,1000
828,0.7614394047421881,10,10,type1,1000
829,0.7628907352056176,10,10,type1,1000
758,0.7639399926248683,10,20,type2,1000
830,0.7643572456509362,10,10,type1,1000
831,0.764785850231335,10,10,type1,1000
832,0.7651870468133284,10,10,type1,1000
833,0.7652573571316188,10,10,type1,1000
834,0.7652703140272772,10,10,type1,1000
835,0.7662910301359485,10,10,type1,1000
759,0.7667154624708029,10,20,type2,1000
760,0.7671496444607004,10,20,type2,1000
836,0.767880928632932,10,10,type1,1000
761,0.7683464205389854,10,20,type2,1000
762,0.7690109374596872,10,20,type2,1000
763,0.769108010224533,10,20,type2,1000
837,0.7691109578291824,10,10,type1,1000
838,0.7691125629733211,10,10,type1,1000
764,0.7704726861325375,10,20,type2,1000
839,0.7710451544315435,10,10,type1,1000
765,0.7715517670543086,10,20,type2,1000
840,0.7716674653958108,10,10,type1,1000
841,0.7717767656359638,10,10,type1,1000
766,0.7721993390501328,10,20,type2,1000
767,0.7723341296954963,10,20,type2,1000
842,0.7731655849562965,10,10,type1,1000
768,0.773459825331434,10,20,type2,1000
769,0.7739572729186452,10,20,type2,1000
843,0.7740449715323067,10,10,type1,1000
770,0.7746209589035487,10,20,type2,1000
844,0.7749994476109882,10,10,type1,1000
771,0.7754487106923131,10,20,type2,1000
845,0.7776011978987262,10,10,type1,1000
772,0.778150233173573,10,20,type2,1000
846,0.7781643212323817,10,10,type1,1000
847,0.7795154251185167,10,10,type1,1000
848,0.7806292008785987,10,10,type1,1000
849,0.7808439025175883,10,10,type1,1000
773,0.7810812270187426,10,20,type2,1000
774,0.7814440148874706,10,20,type2,1000
850,0.7825179220741209,10,10,type1,1000
775,0.7826673785159411,10,20,type2,1000
776,0.7832582954851776,10,20,type2,1000
777,0.7834525822288091,10,20,type2,1000
778,0.7837087094250106,10,20,type2,1000
779,0.7845359087434723,10,20,type2,1000
851,0.7849367111118467,10,10,type1,1000
780,0.7849984709425565,10,20,type2,1000
852,0.7850394797242617,10,10,type1,1000
853,0.7853094955194029,10,10,type1,1000
854,0.7853487641686188,10,10,type1,1000
781,0.7857963988008797,10,20,type2,1000
782,0.7860855866840444,10,20,type2,1000
855,0.7861090033025686,10,10,type1,1000
856,0.7873954697854949,10,10,type1,1000
857,0.788509737197813,10,10,type1,1000
858,0.7886524055314859,10,10,type1,1000
783,0.7911069034062109,10,20,type2,1000
859,0.7916724082257511,10,10,type1,1000
784,0.7917540072459142,10,20,type2,1000
860,0.792080599077235,10,10,type1,1000
785,0.7923256436112758,10,20,type2,1000
861,0.7923783048378716,10,10,type1,1000
786,0.7925972362152971,10,20,type2,1000
862,0.7928771200241258,10,10,type1,1000
863,0.7930135462271037,10,10,type1,1000
787,0.7934712106181875,10,20,type2,1000
788,0.7936782037039035,10,20,type2,1000
789,0.7942436896574728,10,20,type2,1000
790,0.7943148320083638,10,20,type2,1000
791,0.7951706128227426,10,20,type2,1000
792,0.7952771785265559,10,20,type2,1000
864,0.7959577284862388,10,10,type1,1000
865,0.7968079263285253,10,10,type1,1000
793,0.7968699153078079,10,20,type2,1000
866,0.7980223093910844,10,10,type1,1000
794,0.7990079891107863,10,20,type2,1000
795,0.7991016638630688,10,20,type2,1000
867,0.799406963215305,10,10,type1,1000
868,0.8001585633135099,10,10,type1,1000
869,0.8011201066293197,10,10,type1,1000
796,0.8011741979244497,10,20,type2,1000
870,0.8013588364316897,10,10,type1,1000
797,0.8017442271387094,10,20,type2,1000
798,0.8021368173004569,10,20,type2,1000
871,0.8023545823571326,10,10,type1,1000
799,0.8032108875749084,10,20,type2,1000
800,0.8032425281098271,10,20,type2,1000
872,0.8032630221162755,10,10,type1,1000
801,0.8040904593761,10,20,type2,1000
802,0.8048814490780251,10,20,type2,1000
803,0.8049556939492357,10,20,type2,1000
873,0.8062515479521747,10,10,type1,1000
804,0.8071524942177072,10,20,type2,1000
874,0.8072148954497325,10,10,type1,1000
875,0.8079011628151382,10,10,type1,1000
805,0.8080728607054777,10,20,type2,1000
876,0.8086525051060558,10,10,type1,1000
806,0.8087537560304986,10,20,type2,1000
807,0.808885319147142,10,20,type2,1000
877,0.8113740625572972,10,10,type1,1000
808,0.8115145489173788,10,20,type2,1000
878,0.8119450454998728,10,10,type1,1000
809,0.8120762195810304,10,20,type2,1000
879,0.8121633771589837,10,10,type1,1000
810,0.8137656885870442,10,20,type2,1000
880,0.814267662682773,10,10,type1,1000
881,0.815000430770752,10,10,type1,1000
811,0.8153530594919902,10,20,type2,1000
882,0.8153779841291466,10,10,type1,1000
883,0.8157262088218347,10,10,type1,1000
812,0.8162856789023997,10,20,type2,1000
884,0.8169448028718087,10,10,type1,1000
885,0.8180324649053239,10,10,type1,1000
886,0.8181663927201908,10,10,type1,1000
887,0.8185105542491026,10,10,type1,1000
888,0.819523030988123,10,10,type1,1000
813,0.8195484254551698,10,20,type2,1000
889,0.8197806352911102,10,10,type1,1000
814,0.8199021406017297,10,20,type2,1000
815,0.820055693025815,10,20,type2,1000
890,0.8207128579869356,10,10,type1,1000
816,0.821119698345931,10,20,type2,1000
891,0.8213261601788028,10,10,type1,1000
817,0.821559531913573,10,20,type2,1000
892,0.8215721292130347,10,10,type1,1000
818,0.8216516460648771,10,20,type2,1000
893,0.8219164383761268,10,10,type1,1000
894,0.8220713490078477,10,10,type1,1000
819,0.8230999176573526,10,20,type2,1000
820,0.8234774020900251,10,20,type2,1000
895,0.8235102295996556,10,10,type1,1000
821,0.8245965389182774,10,20,type2,1000
896,0.824755735613657,10,10,type1,1000
897,0.8257036804123793,10,10,type1,1000
822,0.8258444091258117,10,20,type2,1000
898,0.8261315201821076,10,10,type1,1000
899,0.8274781779196692,10,10,type1,1000
823,0.8279472920764015,10,20,type2,1000
900,0.8282144274517945,10,10,type1,1000
901,0.8283540139738882,10,10,type1,1000
824,0.8285307434824377,10,20,type2,1000
825,0.8289753175330685,10,20,type2,1000
826,0.8293782517224628,10,20,type2,1000
902,0.8303904816882336,10,10,type1,1000
827,0.8304618514110166,10,20,type2,1000
828,0.8320962500084903,10,20,type2,1000
829,0.832184037420783,10,20,type2,1000
903,0.8323294493357598,10,10,type1,1000
904,0.8326326947461691,10,10,type1,1000
905,0.8327420512919472,10,10,type1,1000
906,0.8332139221698118,10,10,type1,1000
907,0.8333429832805124,10,10,type1,1000
830,0.8334627645585726,10,20,type2,1000
831,0.8337789467541512,10,20,type2,1000
832,0.8338811232438588,10,20,type2,1000
833,0.8339827907085429,10,20,type2,1000
834,0.8341973303080209,10,20,type2,1000
835,0.8347622385780388,10,20,type2,1000
908,0.8357525783238985,10,10,type1,1000
909,0.8358434197289248,10,10,type1,1000
836,0.8363471835777646,10,20,type2,1000
910,0.8371214615563198,10,10,type1,1000
837,0.8372241244539458,10,20,type2,1000
838,0.8385366172455212,10,20,type2,1000
911,0.838538783008441,10,10,type1,1000
912,0.8389796366198107,10,10,type1,1000
913,0.8392634456888648,10,10,type1,1000
839,0.8421356150840809,10,20,type2,1000
914,0.8429401009914623,10,10,type1,1000
915,0.8429579463874454,10,10,type1,1000
916,0.8431651893254223,10,10,type1,1000
917,0.8433909266434401,10,10,type1,1000
918,0.8437825407393891,10,10,type1,1000
919,0.8438502809918306,10,10,type1,1000
840,0.8444085920747528,10,20,type2,1000
841,0.8447401622574411,10,20,type2,1000
920,0.8450188650601789,10,10,type1,1000
842,0.8451276493634708,10,20,type2,1000
843,0.8453418296788371,10,20,type2,1000
921,0.8457025105955185,10,10,type1,1000
922,0.8458669371146479,10,10,type1,1000
923,0.8461109157542643,10,10,type1,1000
844,0.8464450828083043,10,20,type2,1000
845,0.8480177179723052,10,20,type2,1000
846,0.8485633000533815,10,20,type2,1000
924,0.8488781029910972,10,10,type1,1000
925,0.8492648046600952,10,10,type1,1000
847,0.8495559422216307,10,20,type2,1000
926,0.8498390099971589,10,10,type1,1000
927,0.849947793760806,10,10,type1,1000
928,0.8505515509255713,10,10,type1,1000
848,0.8509314719409004,10,20,type2,1000
849,0.851056198554078,10,20,type2,1000
850,0.8513086831824358,10,20,type2,1000
929,0.8515160558143777,10,10,type1,1000
851,0.8515588972535378,10,20,type2,1000
852,0.8526202732764119,10,20,type2,1000
930,0.8530233083357837,10,10,type1,1000
931,0.8530543162850007,10,10,type1,1000
853,0.8537462602531612,10,20,type2,1000
932,0.8543919568612947,10,10,type1,1000
854,0.8552609663687896,10,20,type2,1000
855,0.8553909034645845,10,20,type2,1000
933,0.8554053796738487,10,10,type1,1000
856,0.855915250100136,10,20,type2,1000
934,0.857152350474305,10,10,type1,1000
857,0.8574623849772499,10,20,type2,1000
858,0.8578893254781711,10,20,type2,1000
859,0.858511972608792,10,20,type2,1000
860,0.858593708878761,10,20,type2,1000
935,0.8598171799159351,10,10,type1,1000
861,0.8598779003010925,10,20,type2,1000
936,0.860004825813196,10,10,type1,1000
937,0.8600385148282245,10,10,type1,1000
938,0.8602630804244463,10,10,type1,1000
862,0.8608298683823735,10,20,type2,1000
863,0.8611330128496544,10,20,type2,1000
864,0.8613282137990523,10,20,type2,1000
939,0.8627055579165793,10,10,type1,1000
940,0.8629836408704271,10,10,type1,1000
941,0.863078250236739,10,10,type1,1000
865,0.8633269337695411,10,20,type2,1000
942,0.8635510477448967,10,10,type1,1000
943,0.8635632728142195,10,10,type1,1000
944,0.8635732446457502,10,10,type1,1000
866,0.863755695655949,10,20,type2,1000
945,0.8638920296304207,10,10,type1,1000
946,0.8640603964098937,10,10,type1,1000
867,0.864585080641932,10,20,type2,1000
947,0.8654218368792822,10,10,type1,1000
868,0.8656072761014724,10,20,type2,1000
948,0.8656255877205106,10,10,type1,1000
869,0.8657899527559463,10,20,type2,1000
949,0.8670760551030501,10,10,type1,1000
870,0.8674457351015622,10,20,type2,1000
871,0.8674666532042119,10,20,type2,1000
872,0.8679123134935487,10,20,type2,1000
873,0.8683734143638188,10,20,type2,1000
874,0.8683972124765532,10,20,type2,1000
875,0.8684295593516125,10,20,type2,1000
876,0.8690820853647646,10,20,type2,1000
950,0.869654144813063,10,10,type1,1000
877,0.870236469158228,10,20,type2,1000
951,0.8703912973554186,10,10,type1,1000
952,0.8712397166807958,10,10,type1,1000
953,0.8713627620237648,10,10,type1,1000
878,0.871397777884102,10,20,type2,1000
954,0.8715748494858605,10,10,type1,1000
955,0.8715996529053763,10,10,type1,1000
879,0.8717791256037469,10,20,type2,1000
880,0.8728123855855702,10,20,type2,1000
956,0.8741007164500441,10,10,type1,1000
881,0.8746549901273835,10,20,type2,1000
882,0.87477208729727,10,20,type2,1000
957,0.8748421688717452,10,10,type1,1000
958,0.8748484376065592,10,10,type1,1000
959,0.8748679285661337,10,10,type1,1000
960,0.8754068083190502,10,10,type1,1000
883,0.8754470378015069,10,20,type2,1000
961,0.8776518836029175,10,10,type1,1000
962,0.877760067740838,10,10,type1,1000
963,0.8778105508355342,10,10,type1,1000
964,0.8779036156653435,10,10,type1,1000
