,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
1255,0.3948751974776245,20,200,type2,3000
1256,0.3949949233009325,20,200,type2,3000
1257,0.3950281036659607,20,200,type2,3000
1959,0.3950535443133104,20,100,type1,5000
1258,0.3951642363822821,20,200,type2,3000
1960,0.39520146820660706,20,100,type1,5000
373,0.3952455477320657,20,300,type3,1000
1259,0.395349608500878,20,200,type2,3000
1260,0.395350525756525,20,200,type2,3000
374,0.3953901558399801,20,300,type3,1000
1261,0.395496343665477,20,200,type2,3000
1961,0.39572887493094155,20,100,type1,5000
1962,0.3957720089942377,20,100,type1,5000
1262,0.3957787453548062,20,200,type2,3000
1263,0.39584955237213026,20,200,type2,3000
1963,0.3960334962695895,20,100,type1,5000
1964,0.39610360385323323,20,100,type1,5000
1965,0.3961104864771021,20,100,type1,5000
375,0.3961262480376059,20,300,type3,1000
1264,0.39617418435817114,20,200,type2,3000
1265,0.3961895166475534,20,200,type2,3000
1266,0.39661219146922494,20,200,type2,3000
1966,0.3966410600751844,20,100,type1,5000
1967,0.39671019490693604,20,100,type1,5000
1267,0.39671490710272556,20,200,type2,3000
1968,0.39691975626990633,20,100,type1,5000
376,0.3969379078357384,20,300,type3,1000
1969,0.39702099295130533,20,100,type1,5000
1970,0.3970588978723003,20,100,type1,5000
377,0.3971124324588,20,300,type3,1000
378,0.3973944615472323,20,300,type3,1000
1971,0.3974219147220273,20,100,type1,5000
1268,0.39766224236620057,20,200,type2,3000
1972,0.3978316741576839,20,100,type1,5000
1973,0.3978911905367527,20,100,type1,5000
1269,0.39814836687233257,20,200,type2,3000
1270,0.3982010013682823,20,200,type2,3000
1974,0.3983420075063049,20,100,type1,5000
1271,0.39874824414390886,20,200,type2,3000
1975,0.39902347640161484,20,100,type1,5000
1272,0.3992976570641565,20,200,type2,3000
1976,0.39932811088550874,20,100,type1,5000
379,0.39941772434556155,20,300,type3,1000
1273,0.39983196460709924,20,200,type2,3000
1977,0.4001116991383325,20,100,type1,5000
1274,0.4002480442265233,20,200,type2,3000
1978,0.40025660754400344,20,100,type1,5000
1979,0.4005038261821976,20,100,type1,5000
1275,0.4005078354391927,20,200,type2,3000
1980,0.4006993452142544,20,100,type1,5000
1981,0.40070836653251224,20,100,type1,5000
380,0.40077221203886265,20,300,type3,1000
1982,0.4008229356256428,20,100,type1,5000
1276,0.400960807406657,20,200,type2,3000
1983,0.40099269866687626,20,100,type1,5000
1277,0.40112443937392916,20,200,type2,3000
1984,0.40115793304625097,20,100,type1,5000
1278,0.4013726375881541,20,200,type2,3000
1279,0.40140469461805117,20,200,type2,3000
1280,0.40142716762308583,20,200,type2,3000
1281,0.4014373293513013,20,200,type2,3000
1282,0.4014608843046433,20,200,type2,3000
1283,0.4016087960354123,20,200,type2,3000
1985,0.40167927799611797,20,100,type1,5000
1986,0.4016985405430913,20,100,type1,5000
1987,0.40172958785179136,20,100,type1,5000
1988,0.4018197694661605,20,100,type1,5000
1284,0.4019060667728363,20,200,type2,3000
1989,0.4021096567881775,20,100,type1,5000
1990,0.40225059758861537,20,100,type1,5000
1991,0.40227172952681245,20,100,type1,5000
1992,0.40234539604276415,20,100,type1,5000
1993,0.4023951268034246,20,100,type1,5000
1285,0.4027963921038782,20,200,type2,3000
381,0.4027973527116655,20,300,type3,1000
1286,0.40297650924105904,20,200,type2,3000
1994,0.4031376607164615,20,100,type1,5000
1995,0.40315555687300286,20,100,type1,5000
1996,0.4033075328932333,20,100,type1,5000
1287,0.40335479014597425,20,200,type2,3000
1997,0.40344403703417914,20,100,type1,5000
1998,0.4034823147438802,20,100,type1,5000
1999,0.4035414654413479,20,100,type1,5000
2000,0.4036608332253901,20,100,type1,5000
2001,0.40401731971830807,20,100,type1,5000
1288,0.4040420770336112,20,200,type2,3000
382,0.40443367396747404,20,300,type3,1000
383,0.4044765008652874,20,300,type3,1000
1289,0.4046925386869275,20,200,type2,3000
1290,0.4048351051678521,20,200,type2,3000
1291,0.40493434031016945,20,200,type2,3000
1292,0.4049612348039399,20,200,type2,3000
2002,0.40503221781617055,20,100,type1,5000
2003,0.40524462470766154,20,100,type1,5000
2004,0.40542126385189076,20,100,type1,5000
2005,0.4056529204551568,20,100,type1,5000
384,0.40569603797982323,20,300,type3,1000
1293,0.4058520556500817,20,200,type2,3000
1294,0.40586485680067874,20,200,type2,3000
385,0.4060161630419428,20,300,type3,1000
2006,0.406191703324072,20,100,type1,5000
1295,0.4062905699231483,20,200,type2,3000
386,0.40645576284164625,20,300,type3,1000
2007,0.40648531062226606,20,100,type1,5000
2008,0.40700508539455993,20,100,type1,5000
2009,0.40704087105303516,20,100,type1,5000
2010,0.4070623932943806,20,100,type1,5000
1296,0.40711758329483877,20,200,type2,3000
2011,0.40720914043201467,20,100,type1,5000
1297,0.4072205683506847,20,200,type2,3000
2012,0.4072668738930768,20,100,type1,5000
2013,0.4073716242681613,20,100,type1,5000
1298,0.4076664535101777,20,200,type2,3000
2014,0.40773969304283586,20,100,type1,5000
2015,0.40798116364235243,20,100,type1,5000
2016,0.4080153480395831,20,100,type1,5000
2017,0.4081020964380595,20,100,type1,5000
2018,0.4083523335194974,20,100,type1,5000
2019,0.4085323337666561,20,100,type1,5000
1299,0.4085486519324004,20,200,type2,3000
1300,0.40866221273000286,20,200,type2,3000
2020,0.40869002854283154,20,100,type1,5000
2021,0.4087492005266721,20,100,type1,5000
2022,0.40880010261904165,20,100,type1,5000
2023,0.4089470195278398,20,100,type1,5000
1301,0.40913748991194976,20,200,type2,3000
2024,0.4091687505101095,20,100,type1,5000
2025,0.4092585260277581,20,100,type1,5000
2026,0.40935044639435136,20,100,type1,5000
1302,0.40948213790497684,20,200,type2,3000
1303,0.4095006328692706,20,200,type2,3000
2027,0.4097432087329679,20,100,type1,5000
2028,0.40990185029711484,20,100,type1,5000
2029,0.4099605575252275,20,100,type1,5000
2030,0.41001582642570844,20,100,type1,5000
2031,0.41007217139326424,20,100,type1,5000
1304,0.41014844360259545,20,200,type2,3000
2032,0.410175314170797,20,100,type1,5000
2033,0.4102327856470159,20,100,type1,5000
1305,0.410264176712449,20,200,type2,3000
2034,0.4102927718745799,20,100,type1,5000
2035,0.4103393584677582,20,100,type1,5000
1306,0.41069211233635555,20,200,type2,3000
2036,0.41069855115035786,20,100,type1,5000
2037,0.41072665883559073,20,100,type1,5000
2038,0.4108772135858,20,100,type1,5000
1307,0.4112012970758981,20,200,type2,3000
2039,0.4112245752106909,20,100,type1,5000
1308,0.41140048178466077,20,200,type2,3000
2040,0.41153441922474054,20,100,type1,5000
1309,0.4119015564713216,20,200,type2,3000
1310,0.4119569845349917,20,200,type2,3000
2041,0.41196422564562996,20,100,type1,5000
2042,0.4120937747681879,20,100,type1,5000
1311,0.4121767292847375,20,200,type2,3000
1312,0.4121934647133963,20,200,type2,3000
2043,0.41229814523607744,20,100,type1,5000
2044,0.41250851627533797,20,100,type1,5000
1313,0.41302591250985676,20,200,type2,3000
2045,0.4131180186720487,20,100,type1,5000
2046,0.41317297831250516,20,100,type1,5000
1314,0.4132009443206899,20,200,type2,3000
387,0.4134635502655401,20,300,type3,1000
2047,0.41354789508168327,20,100,type1,5000
1315,0.4138334553443656,20,200,type2,3000
2048,0.4138344672870345,20,100,type1,5000
2049,0.4139291728263422,20,100,type1,5000
2050,0.41415714361564865,20,100,type1,5000
2051,0.4141660270598058,20,100,type1,5000
1316,0.4142834797803405,20,200,type2,3000
388,0.4143572565344502,20,300,type3,1000
389,0.41482057127189775,20,300,type3,1000
390,0.4148517024512736,20,300,type3,1000
1317,0.4149281425583789,20,200,type2,3000
1318,0.4149283807529863,20,200,type2,3000
1319,0.41505423101813793,20,200,type2,3000
391,0.4151505705856175,20,300,type3,1000
2052,0.4151588092756128,20,100,type1,5000
2053,0.4151956333035686,20,100,type1,5000
2054,0.41528491254586436,20,100,type1,5000
2055,0.4154491679859216,20,100,type1,5000
2056,0.41547371652157644,20,100,type1,5000
2057,0.41569003944093125,20,100,type1,5000
2058,0.41580898202223326,20,100,type1,5000
392,0.4159158195136177,20,300,type3,1000
2059,0.41602308554248163,20,100,type1,5000
393,0.4160673447261038,20,300,type3,1000
1320,0.4161772801047796,20,200,type2,3000
1321,0.4162010817943929,20,200,type2,3000
2060,0.416240955254559,20,100,type1,5000
1322,0.4163163022850124,20,200,type2,3000
2061,0.41646722850815654,20,100,type1,5000
2062,0.4164953753564397,20,100,type1,5000
2063,0.41674784544818366,20,100,type1,5000
1323,0.41678479659509404,20,200,type2,3000
2064,0.41684280886615577,20,100,type1,5000
2065,0.41686099339566024,20,100,type1,5000
1324,0.4170421895186917,20,200,type2,3000
1325,0.4170507606488166,20,200,type2,3000
2066,0.4170939099417951,20,100,type1,5000
2067,0.41709423042159627,20,100,type1,5000
2068,0.41710420565376644,20,100,type1,5000
1326,0.41729660683306696,20,200,type2,3000
2069,0.4173581982240832,20,100,type1,5000
1327,0.41737641043519824,20,200,type2,3000
2070,0.4176545029421696,20,100,type1,5000
1328,0.41768088849659524,20,200,type2,3000
2071,0.41784432510202385,20,100,type1,5000
394,0.4178920062754162,20,300,type3,1000
1329,0.4179437300018084,20,200,type2,3000
2072,0.4180419167134159,20,100,type1,5000
2073,0.41810215068931444,20,100,type1,5000
1330,0.41810547295904776,20,200,type2,3000
1331,0.41819494397463125,20,200,type2,3000
2074,0.4184795472069454,20,100,type1,5000
2075,0.41861137338015847,20,100,type1,5000
2076,0.4187160645999518,20,100,type1,5000
2077,0.41882389080024984,20,100,type1,5000
2078,0.41884699375832135,20,100,type1,5000
395,0.41898651449774804,20,300,type3,1000
396,0.4190692051005771,20,300,type3,1000
2079,0.41909783975938397,20,100,type1,5000
1332,0.4191621240791148,20,200,type2,3000
2080,0.41931355656259345,20,100,type1,5000
2081,0.41949419571768204,20,100,type1,5000
2082,0.4198327900195108,20,100,type1,5000
2083,0.4200377197188864,20,100,type1,5000
1333,0.4200440223494042,20,200,type2,3000
2084,0.42011284666357085,20,100,type1,5000
2085,0.42012733979653616,20,100,type1,5000
2086,0.42018885634237624,20,100,type1,5000
397,0.42020279646354947,20,300,type3,1000
1334,0.42039047262053786,20,200,type2,3000
398,0.4204216057984189,20,300,type3,1000
2087,0.420512861930455,20,100,type1,5000
2088,0.4211617030845929,20,100,type1,5000
2089,0.42120005826939505,20,100,type1,5000
2090,0.4212053313980127,20,100,type1,5000
1335,0.4212093619928352,20,200,type2,3000
2091,0.42123606034721645,20,100,type1,5000
399,0.4213413823622529,20,300,type3,1000
2092,0.42138070464685984,20,100,type1,5000
1336,0.42145281286288094,20,200,type2,3000
400,0.4215412148457106,20,300,type3,1000
2093,0.4216218144646357,20,100,type1,5000
401,0.42166393534854557,20,300,type3,1000
1337,0.4216829212658991,20,200,type2,3000
2094,0.4217860192485937,20,100,type1,5000
1338,0.4219594455673697,20,200,type2,3000
2095,0.4221668464106388,20,100,type1,5000
2096,0.42231162679705964,20,100,type1,5000
2097,0.422322827429702,20,100,type1,5000
402,0.42240019583676697,20,300,type3,1000
1339,0.42241625421145357,20,200,type2,3000
403,0.42248129858381817,20,300,type3,1000
2098,0.42263257995935855,20,100,type1,5000
2099,0.4226864972842156,20,100,type1,5000
404,0.4227460936418085,20,300,type3,1000
2100,0.42278469248503514,20,100,type1,5000
2101,0.4228849407837153,20,100,type1,5000
405,0.4229069269821971,20,300,type3,1000
2102,0.4230342407663288,20,100,type1,5000
2103,0.4232122311258819,20,100,type1,5000
406,0.4233185507837765,20,300,type3,1000
2104,0.4233821177828268,20,100,type1,5000
2105,0.42349668730536866,20,100,type1,5000
2106,0.42353533784133707,20,100,type1,5000
1340,0.4236339978262313,20,200,type2,3000
407,0.42367002952469046,20,300,type3,1000
408,0.4237252412978348,20,300,type3,1000
1341,0.42381236743582235,20,200,type2,3000
409,0.42404238531904725,20,300,type3,1000
2107,0.4240485834805573,20,100,type1,5000
1342,0.42421479016676794,20,200,type2,3000
2108,0.4243362856748093,20,100,type1,5000
2109,0.42442546290757954,20,100,type1,5000
2110,0.4245432007133514,20,100,type1,5000
2111,0.4246517488514004,20,100,type1,5000
410,0.4246898963737389,20,300,type3,1000
2112,0.4247024642356882,20,100,type1,5000
1343,0.42483905348390877,20,200,type2,3000
2113,0.4249365352220406,20,100,type1,5000
2114,0.42503738011318004,20,100,type1,5000
2115,0.4250392449856472,20,100,type1,5000
411,0.4252720375519034,20,300,type3,1000
2116,0.4253740108608403,20,100,type1,5000
2117,0.4255436293746253,20,100,type1,5000
1344,0.42554495598724834,20,200,type2,3000
1345,0.4255569223701832,20,200,type2,3000
412,0.4258572266336822,20,300,type3,1000
2118,0.42604708713829326,20,100,type1,5000
2119,0.4262558613255123,20,100,type1,5000
2120,0.42629971407004374,20,100,type1,5000
2121,0.4264964798483649,20,100,type1,5000
1346,0.4266022838122823,20,200,type2,3000
2122,0.42667600203139616,20,100,type1,5000
2123,0.42676730334603635,20,100,type1,5000
1347,0.42680745833292355,20,200,type2,3000
1348,0.4270265753647305,20,200,type2,3000
2124,0.42725572172615545,20,100,type1,5000
2125,0.4272827035994692,20,100,type1,5000
1349,0.42759838016658935,20,200,type2,3000
2126,0.4276987676178934,20,100,type1,5000
2127,0.4277997201106625,20,100,type1,5000
2128,0.4281563529079287,20,100,type1,5000
2129,0.4281777048761946,20,100,type1,5000
1350,0.42833013014028737,20,200,type2,3000
2130,0.4283399718734943,20,100,type1,5000
2131,0.4284807082199334,20,100,type1,5000
2132,0.4284845407419566,20,100,type1,5000
2133,0.42851892662603747,20,100,type1,5000
1351,0.42854497872210556,20,200,type2,3000
1352,0.4285593644302986,20,200,type2,3000
2134,0.4287668638890677,20,100,type1,5000
2135,0.4288439531274424,20,100,type1,5000
1353,0.42918071684797293,20,200,type2,3000
2136,0.4292247503171255,20,100,type1,5000
413,0.4293683737542182,20,300,type3,1000
2137,0.42955667571823963,20,100,type1,5000
2138,0.42956100988439977,20,100,type1,5000
1354,0.42979371151087825,20,200,type2,3000
2139,0.4300365197416469,20,100,type1,5000
414,0.4301698084383502,20,300,type3,1000
2140,0.430279978569295,20,100,type1,5000
415,0.4302911009944414,20,300,type3,1000
2141,0.43035279663384485,20,100,type1,5000
1355,0.43038395320412265,20,200,type2,3000
1356,0.43043253887949945,20,200,type2,3000
2142,0.4304898680579198,20,100,type1,5000
1357,0.430731678609487,20,200,type2,3000
1358,0.4307346887264661,20,200,type2,3000
416,0.43075714735706466,20,300,type3,1000
2143,0.4307683525045517,20,100,type1,5000
2144,0.4308046494356645,20,100,type1,5000
2145,0.4309180164158656,20,100,type1,5000
417,0.4313563376849949,20,300,type3,1000
2146,0.43145061049208355,20,100,type1,5000
1359,0.4315677839076187,20,200,type2,3000
2147,0.43157410347899816,20,100,type1,5000
2148,0.43166439386911953,20,100,type1,5000
2149,0.43185447206377753,20,100,type1,5000
2150,0.43195052955267,20,100,type1,5000
2151,0.4321298015481036,20,100,type1,5000
1360,0.43214801287734844,20,200,type2,3000
1361,0.43215972934893593,20,200,type2,3000
2152,0.43239765553584614,20,100,type1,5000
2153,0.43243682851709947,20,100,type1,5000
2154,0.43248916668982335,20,100,type1,5000
1362,0.4325978432371077,20,200,type2,3000
1363,0.4326817104076913,20,200,type2,3000
2155,0.43269720624393443,20,100,type1,5000
418,0.43275298362419706,20,300,type3,1000
2156,0.4328264444648063,20,100,type1,5000
2157,0.43293764703828214,20,100,type1,5000
2158,0.43298261431322477,20,100,type1,5000
2159,0.4330380408613244,20,100,type1,5000
2160,0.4331114468797913,20,100,type1,5000
2161,0.4331765288468582,20,100,type1,5000
2162,0.43334576666199276,20,100,type1,5000
2163,0.43351940165596436,20,100,type1,5000
1364,0.4337732888208681,20,200,type2,3000
2164,0.4337875956717112,20,100,type1,5000
2165,0.43382947820559975,20,100,type1,5000
1365,0.43404700358817244,20,200,type2,3000
2166,0.43455547691215063,20,100,type1,5000
419,0.43457104266556973,20,300,type3,1000
2167,0.43464711966173214,20,100,type1,5000
1366,0.4346958185087048,20,200,type2,3000
2168,0.43493187121083954,20,100,type1,5000
2169,0.4349461965797027,20,100,type1,5000
2170,0.4350282724671617,20,100,type1,5000
420,0.43506065420424944,20,300,type3,1000
2171,0.4350845788109016,20,100,type1,5000
1367,0.43514810041423624,20,200,type2,3000
2172,0.435311294155339,20,100,type1,5000
2173,0.4353286480860544,20,100,type1,5000
421,0.4354587691957887,20,300,type3,1000
422,0.4355092551359041,20,300,type3,1000
423,0.43555282377872473,20,300,type3,1000
2174,0.4356497760942302,20,100,type1,5000
1368,0.43569591398265745,20,200,type2,3000
424,0.43572681621255455,20,300,type3,1000
1369,0.4357667950385518,20,200,type2,3000
425,0.4357857963602855,20,300,type3,1000
2175,0.43583200446348197,20,100,type1,5000
2176,0.4359310611056738,20,100,type1,5000
2177,0.435941372096675,20,100,type1,5000
1370,0.43624555608251625,20,200,type2,3000
2178,0.43649640538289025,20,100,type1,5000
2179,0.4366587705546194,20,100,type1,5000
426,0.4367674004584156,20,300,type3,1000
427,0.4369669973660389,20,300,type3,1000
2180,0.4371402194252244,20,100,type1,5000
2181,0.4371655610806274,20,100,type1,5000
2182,0.43726256982587675,20,100,type1,5000
1371,0.43749897274783905,20,200,type2,3000
2183,0.43753400980780893,20,100,type1,5000
1372,0.4377302573709026,20,200,type2,3000
428,0.4377897463513204,20,300,type3,1000
1373,0.4380670629472078,20,200,type2,3000
2184,0.4382548257511015,20,100,type1,5000
2185,0.43858088720854804,20,100,type1,5000
2186,0.43870115157238515,20,100,type1,5000
1374,0.43875507722598217,20,200,type2,3000
1375,0.43886661127189786,20,200,type2,3000
1376,0.43896698824065217,20,200,type2,3000
2187,0.4391054897416784,20,100,type1,5000
2188,0.43917040800352597,20,100,type1,5000
2189,0.4391987576262722,20,100,type1,5000
429,0.43930254467488467,20,300,type3,1000
2190,0.4393663431236317,20,100,type1,5000
1377,0.43957861555687106,20,200,type2,3000
1378,0.43967005606510867,20,200,type2,3000
2191,0.439832567857144,20,100,type1,5000
2192,0.4399209463556613,20,100,type1,5000
2193,0.4399350639632619,20,100,type1,5000
2194,0.4399521428839023,20,100,type1,5000
1379,0.4401146717068867,20,200,type2,3000
2195,0.44017020971286475,20,100,type1,5000
2196,0.4403119660190871,20,100,type1,5000
2197,0.44042848740277063,20,100,type1,5000
2198,0.44045653807299473,20,100,type1,5000
2199,0.4408506721586053,20,100,type1,5000
430,0.4409353744408902,20,300,type3,1000
2200,0.44095298340863304,20,100,type1,5000
2201,0.44107191318675165,20,100,type1,5000
1380,0.44112505593164225,20,200,type2,3000
2202,0.4414480212626509,20,100,type1,5000
1381,0.44162775105713314,20,200,type2,3000
2203,0.44177024455905567,20,100,type1,5000
2204,0.4418047623873573,20,100,type1,5000
1382,0.4418581889394166,20,200,type2,3000
2205,0.4419153506480412,20,100,type1,5000
1383,0.4419323585432407,20,200,type2,3000
1384,0.4419395575165282,20,200,type2,3000
1385,0.4423997277912399,20,200,type2,3000
1386,0.44240458730938453,20,200,type2,3000
2206,0.44251185376278007,20,100,type1,5000
1387,0.4425948415341307,20,200,type2,3000
2207,0.44261821976690857,20,100,type1,5000
431,0.44265271847894205,20,300,type3,1000
2208,0.44270005000202256,20,100,type1,5000
2209,0.44272016156150473,20,100,type1,5000
1388,0.4427227853775469,20,200,type2,3000
2210,0.442735535548911,20,100,type1,5000
2211,0.4428571988342594,20,100,type1,5000
1389,0.4430095372201811,20,200,type2,3000
2212,0.44333688571116076,20,100,type1,5000
2213,0.4434417203255341,20,100,type1,5000
1390,0.4435937937440642,20,200,type2,3000
432,0.44359738146117444,20,300,type3,1000
2214,0.44380125460533926,20,100,type1,5000
2215,0.44388096569846647,20,100,type1,5000
433,0.4439011243826034,20,300,type3,1000
434,0.4440543938754984,20,300,type3,1000
435,0.44420364915807614,20,300,type3,1000
1391,0.4443148874176473,20,200,type2,3000
2216,0.4443201630281974,20,100,type1,5000
436,0.4443712376385192,20,300,type3,1000
2217,0.4445517914591721,20,100,type1,5000
2218,0.4446670065612781,20,100,type1,5000
2219,0.4447060981843196,20,100,type1,5000
1392,0.4447497890676638,20,200,type2,3000
1393,0.4449340804571793,20,200,type2,3000
2220,0.44494327277206086,20,100,type1,5000
1394,0.4452117718574719,20,200,type2,3000
2221,0.44522957022956405,20,100,type1,5000
1395,0.4453040819454954,20,200,type2,3000
2222,0.4453250397296221,20,100,type1,5000
2223,0.44542962922244983,20,100,type1,5000
1396,0.44550646340860856,20,200,type2,3000
1397,0.4455355623149352,20,200,type2,3000
2224,0.4455809572042296,20,100,type1,5000
2225,0.44573490457719855,20,100,type1,5000
2226,0.4457808431205511,20,100,type1,5000
1398,0.44604305263955873,20,200,type2,3000
2227,0.4460570417479322,20,100,type1,5000
2228,0.44613082325561365,20,100,type1,5000
1399,0.44617595732872695,20,200,type2,3000
2229,0.44626218390386563,20,100,type1,5000
2230,0.44629509233877035,20,100,type1,5000
1400,0.4464445638185523,20,200,type2,3000
437,0.4465354960309045,20,300,type3,1000
2231,0.44694508416366724,20,100,type1,5000
2232,0.44718609753319605,20,100,type1,5000
1401,0.4472640819587294,20,200,type2,3000
1402,0.44748058793913426,20,200,type2,3000
2233,0.44754648246203654,20,100,type1,5000
438,0.4475570966552927,20,300,type3,1000
1403,0.4475895444782712,20,200,type2,3000
2234,0.44759666352777294,20,100,type1,5000
439,0.4477027490158136,20,300,type3,1000
2235,0.44808833690332606,20,100,type1,5000
2236,0.44810317338350436,20,100,type1,5000
1404,0.4481156760044121,20,200,type2,3000
2237,0.4481226018698908,20,100,type1,5000
440,0.4481286044212145,20,300,type3,1000
2238,0.4482734533069094,20,100,type1,5000
2239,0.44828026320509823,20,100,type1,5000
441,0.4483116585539268,20,300,type3,1000
2240,0.448334454148539,20,100,type1,5000
1405,0.4483825233332379,20,200,type2,3000
1406,0.44854131830598765,20,200,type2,3000
1407,0.4485630771453024,20,200,type2,3000
1408,0.44862288012958346,20,200,type2,3000
2241,0.4488085374787449,20,100,type1,5000
442,0.4489256594970842,20,300,type3,1000
2242,0.44911175098651024,20,100,type1,5000
2243,0.449210772778842,20,100,type1,5000
2244,0.44925180817397825,20,100,type1,5000
2245,0.4493289474295743,20,100,type1,5000
2246,0.449454814464015,20,100,type1,5000
2247,0.44953807731425477,20,100,type1,5000
443,0.44975727645247815,20,300,type3,1000
1409,0.44991805553034736,20,200,type2,3000
1410,0.4500933720534815,20,200,type2,3000
2248,0.4502293203497846,20,100,type1,5000
2249,0.45044888882627326,20,100,type1,5000
2250,0.45049501716834905,20,100,type1,5000
444,0.45080316324630515,20,300,type3,1000
1411,0.45083801396205603,20,200,type2,3000
2251,0.4508495007807692,20,100,type1,5000
1412,0.4508543774024008,20,200,type2,3000
2252,0.4511140331618205,20,100,type1,5000
2253,0.4511479408651015,20,100,type1,5000
445,0.45115179586538356,20,300,type3,1000
2254,0.45123091830621026,20,100,type1,5000
1413,0.45125454923883007,20,200,type2,3000
2255,0.4513006159142191,20,100,type1,5000
1414,0.4515613096764281,20,200,type2,3000
2256,0.45158748369000745,20,100,type1,5000
2257,0.45164399089895724,20,100,type1,5000
446,0.4516663062385482,20,300,type3,1000
2258,0.4518481108924651,20,100,type1,5000
1415,0.45190148406411745,20,200,type2,3000
1416,0.45190241475627796,20,200,type2,3000
2259,0.45244809538569747,20,100,type1,5000
2260,0.45250695986357964,20,100,type1,5000
2261,0.4526606522940466,20,100,type1,5000
2262,0.452704920314756,20,100,type1,5000
447,0.4527261258424467,20,300,type3,1000
2263,0.4528075166361742,20,100,type1,5000
448,0.45291111406936646,20,300,type3,1000
2264,0.45291626139750263,20,100,type1,5000
2265,0.4529235810761758,20,100,type1,5000
1417,0.4530161045078688,20,200,type2,3000
2266,0.4532773810276032,20,100,type1,5000
2267,0.4533749849640046,20,100,type1,5000
2268,0.4536329074029733,20,100,type1,5000
1418,0.45392890761837024,20,200,type2,3000
2269,0.4539339617057594,20,100,type1,5000
2270,0.45393623356969337,20,100,type1,5000
2271,0.45397605057531404,20,100,type1,5000
2272,0.4540319918168002,20,100,type1,5000
2273,0.4540416041453148,20,100,type1,5000
2274,0.4540604675103783,20,100,type1,5000
2275,0.45441473172936625,20,100,type1,5000
1419,0.4546695090064196,20,200,type2,3000
2276,0.4547933094625399,20,100,type1,5000
2277,0.454838399468697,20,100,type1,5000
2278,0.454873177395846,20,100,type1,5000
2279,0.4551962938709036,20,100,type1,5000
1420,0.45524340188419565,20,200,type2,3000
1421,0.45535155060377525,20,200,type2,3000
2280,0.4555424542880642,20,100,type1,5000
2281,0.4556117865674322,20,100,type1,5000
449,0.4558589135872142,20,300,type3,1000
2282,0.45602584476826336,20,100,type1,5000
1422,0.45617013214293334,20,200,type2,3000
1423,0.45626662717529465,20,200,type2,3000
1424,0.45643712787543406,20,200,type2,3000
2283,0.456476898947688,20,100,type1,5000
2284,0.45668111056428423,20,100,type1,5000
1425,0.4566863512128727,20,200,type2,3000
2285,0.45669416815994607,20,100,type1,5000
1426,0.45676280151871335,20,200,type2,3000
2286,0.4569435247624584,20,100,type1,5000
2287,0.4572320956064864,20,100,type1,5000
1427,0.45740899012049396,20,200,type2,3000
1428,0.45766546738601116,20,200,type2,3000
2288,0.4577024053578083,20,100,type1,5000
2289,0.45783281607104076,20,100,type1,5000
2290,0.45828240934465814,20,100,type1,5000
2291,0.4582930259546855,20,100,type1,5000
2292,0.4583860799648493,20,100,type1,5000
2293,0.4583893819461333,20,100,type1,5000
1429,0.4585712198529047,20,200,type2,3000
450,0.45884149762770216,20,300,type3,1000
2294,0.45891523395400063,20,100,type1,5000
2295,0.4589897896803836,20,100,type1,5000
2296,0.4590252266903702,20,100,type1,5000
1430,0.4590840751761313,20,200,type2,3000
1431,0.4591395084306722,20,200,type2,3000
2297,0.45915044944212063,20,100,type1,5000
451,0.4591919703427689,20,300,type3,1000
1432,0.4592784645981792,20,200,type2,3000
2298,0.4593028969379856,20,100,type1,5000
2299,0.459338860545553,20,100,type1,5000
2300,0.4593462450558813,20,100,type1,5000
2301,0.45945891290820695,20,100,type1,5000
452,0.4594999733073996,20,300,type3,1000
2302,0.4597658574281061,20,100,type1,5000
2303,0.4597991848077923,20,100,type1,5000
2304,0.4599778648949938,20,100,type1,5000
2305,0.46010979229328536,20,100,type1,5000
1433,0.4601166304109997,20,200,type2,3000
2306,0.4601540587781671,20,100,type1,5000
1434,0.46017428059930554,20,200,type2,3000
2307,0.46021335368893584,20,100,type1,5000
1435,0.4603113215021038,20,200,type2,3000
2308,0.4606530178924683,20,100,type1,5000
453,0.4609075634129714,20,300,type3,1000
2309,0.46114233297917834,20,100,type1,5000
454,0.4612591313649475,20,300,type3,1000
455,0.46137723089023286,20,300,type3,1000
2310,0.461389692347727,20,100,type1,5000
456,0.4613980070239863,20,300,type3,1000
1436,0.46144983732767664,20,200,type2,3000
457,0.4614532887159273,20,300,type3,1000
2311,0.4616786139936823,20,100,type1,5000
458,0.4618466718074065,20,300,type3,1000
1437,0.4619445939556167,20,200,type2,3000
2312,0.4620500296634971,20,100,type1,5000
1438,0.4620501258275911,20,200,type2,3000
2313,0.46215530663463933,20,100,type1,5000
2314,0.46216375432996,20,100,type1,5000
1439,0.46218065420252014,20,200,type2,3000
2315,0.4623198470720975,20,100,type1,5000
1440,0.46232523787637564,20,200,type2,3000
2316,0.462466213109586,20,100,type1,5000
2317,0.4624892016622036,20,100,type1,5000
1441,0.4627816577126564,20,200,type2,3000
2318,0.4628159207536297,20,100,type1,5000
2319,0.46294149426690623,20,100,type1,5000
1442,0.46299666012888774,20,200,type2,3000
2320,0.4631744228185371,20,100,type1,5000
2321,0.4632110218922399,20,100,type1,5000
2322,0.46328703659343007,20,100,type1,5000
2323,0.46330139521418584,20,100,type1,5000
