arrived_at,num_prefill_tokens,num_decode_tokens
14.5687426,20,100
14.56970053,20,100
14.57774646,20,100
14.58595952,20,100
14.5925684,20,100
14.59950841,20,100
14.60146035,20,100
14.60722318,20,100
14.60727843,20,100
14.61471403,20,100
14.62395283,20,100
14.62438027,20,100
14.63899979,20,100
14.64188928,20,100
14.64324652,20,100
14.65264713,20,100
14.66883558,20,100
14.67138705,20,100
14.67305943,20,100
14.67324355,20,100
14.6793873,20,100
14.68695992,20,100
14.68876107,20,100
14.69055767,20,100
14.69088454,20,100
14.69193118,20,100
14.69846799,20,100
14.69900487,20,100
14.69941012,20,100
14.69968797,20,100
14.70060168,20,100
14.71831161,20,100
14.71888454,20,100
14.71961146,20,100
14.72164121,20,100
14.72230947,20,100
14.72256681,20,100
14.72441693,20,100
14.72739961,20,100
14.73124297,20,100
14.73164905,20,100
14.7332844,20,100
14.73704774,20,100
14.73904073,20,100
14.75034356,20,100
14.75525827,20,100
14.75790411,20,100
14.75799089,20,100
14.76030824,20,100
14.76258718,20,100
14.76565159,20,100
14.76858968,20,100
14.77239557,20,100
14.78203136,20,100
14.78444599,20,100
14.7857813,20,100
14.78914156,20,100
14.79444601,20,100
14.79569532,20,100
14.7996284,20,100
14.80152667,20,100
14.80243676,20,100
14.80464869,20,100
14.81968534,20,100
14.82017336,20,100
14.82400821,20,100
14.82715832,20,100
14.82950516,20,100
14.82974247,20,100
14.83371021,20,100
14.83639317,20,100
14.83656212,20,100
14.83677724,20,100
14.83678206,20,100
14.84161099,20,100
14.84220119,20,100
14.84518605,20,100
14.85099862,20,100
14.8515753,20,100
14.86266391,20,100
14.86483803,20,100
14.86865745,20,100
14.87347338,20,100
14.87468246,20,100
14.88189104,20,100
14.88635748,20,100
14.8866882,20,100
14.88935813,20,100
14.8929178,20,100
14.90159893,20,100
14.90292997,20,100
14.90392299,20,100
14.90863741,20,100
14.90913462,20,100
14.9129329,20,100
14.91644807,20,100
14.9217342,20,100
14.92173694,20,100
14.92459201,20,100
14.92465077,20,100
14.93411299,20,100
14.93806035,20,100
14.94258948,20,100
14.94430091,20,100
14.95049556,20,100
14.96299363,20,100
14.96679393,20,100
14.96884201,20,100
14.97748846,20,100
14.97756999,20,100
14.97765244,20,100
14.97780184,20,100
14.98122785,20,100
14.98563493,20,100
14.98584799,20,100
14.98671387,20,100
14.98844558,20,100
14.98900747,20,100
14.99074851,20,100
14.9947019,20,100
14.99645222,20,100
14.99697965,20,100
14.99885203,20,100
14.99969264,20,100
15.00156068,20,100
15.01278225,20,100
15.01281762,20,100
15.01347459,20,100
15.01638328,20,100
15.0285823,20,100
15.03025434,20,100
15.03177127,20,100
15.03298617,20,100
15.03397434,20,100
15.03480402,20,100
15.03976599,20,100
15.04023302,20,100
15.04074736,20,100
15.04168591,20,100
15.0417236,20,100
15.04490174,20,100
15.0588139,20,100
15.05929348,20,100
15.06153421,20,100
15.06436859,20,100
15.07335545,20,100
15.07636253,20,100
15.0770149,20,100
15.07821612,20,100
15.08231089,20,100
15.09160503,20,100
15.09345234,20,100
15.0976698,20,100
15.09976748,20,100
15.10125793,20,100
15.10254424,20,100
15.10977264,20,100
15.111832,20,100
15.11264833,20,100
15.11299043,20,100
15.11321865,20,100
15.11838884,20,100
15.12002649,20,100
15.12315538,20,100
15.12335744,20,100
15.12346952,20,100
15.12565216,20,100
15.12671129,20,100
15.13430267,20,100
15.13873945,20,100
15.14790702,20,100
15.14855991,20,100
15.15217623,20,100
15.15565844,20,100
15.16322769,20,100
15.16587213,20,100
15.16697192,20,100
15.16934213,20,100
15.1707857,20,100
15.17314404,20,100
15.18040786,20,100
15.20111679,20,100
15.20241935,20,100
15.20625423,20,100
15.20770865,20,100
15.20982136,20,100
15.20983829,20,100
15.21909064,20,100
15.22146069,20,100
15.22732622,20,100
15.22838875,20,100
15.23370159,20,100
15.23478229,20,100
15.23661914,20,100
15.24046898,20,100
15.24307302,20,100
15.24550164,20,100
15.24790487,20,100
15.24874539,20,100
15.24892888,20,100
15.25232115,20,100
15.25501597,20,100
15.2594031,20,100
15.26317101,20,100
15.26977601,20,100
15.27184776,20,100
15.27250587,20,100
15.28514,20,100
15.29314867,20,100
15.30474613,20,100
15.30617544,20,100
15.31059823,20,100
15.31354969,20,100
15.32125539,20,100
15.33487945,20,100
15.3379936,20,100
15.33906201,20,100
15.34245334,20,100
15.34810778,20,100
15.34842077,20,100
15.35694149,20,100
15.3570966,20,100
15.3607339,20,100
15.36286822,20,100
15.3692754,20,100
15.36948609,20,100
15.37272739,20,100
15.37697069,20,100
15.37866145,20,100
15.38036161,20,100
15.38384105,20,100
15.38636221,20,100
15.38901898,20,100
15.39036541,20,100
15.39671834,20,100
15.39829593,20,100
15.39932983,20,100
15.40060743,20,100
15.40067583,20,100
15.40223162,20,100
15.40396439,20,100
15.40428944,20,100
15.40775194,20,100
15.41657544,20,100
15.41713045,20,100
15.43305681,20,100
15.43620434,20,100
15.4373332,20,100
15.43778337,20,100
15.44026587,20,100
15.44375871,20,100
15.44594526,20,100
15.44938198,20,100
15.45026748,20,100
15.45512167,20,100
15.45706756,20,100
15.46029552,20,100
15.4662576,20,100
15.46925475,20,100
15.47316576,20,100
15.47917183,20,100
15.48051751,20,100
15.48335994,20,100
15.48392915,20,100
15.48727477,20,100
15.48921596,20,100
15.49276691,20,100
15.49909087,20,100
15.50161415,20,100
15.5105171,20,100
15.51260951,20,100
15.52226999,20,100
15.55693558,20,100
15.58020079,20,100
15.58035283,20,100
15.58990626,20,100
15.64186955,20,100
15.66702994,20,100
15.68705475,20,100
15.68917204,20,100
15.71548216,20,100
15.72754023,20,100
15.77862396,20,100
15.77924762,20,100
15.79413921,20,100
15.82660942,20,100
15.83257776,20,100
15.84322465,20,100
15.84782376,20,100
15.84994885,20,100
15.88331101,20,100
15.94477231,20,100
15.97175615,20,100
15.97405595,20,100
15.98636651,20,100
16.0000911,20,100
16.01242404,20,100
16.03368038,20,100
16.04278037,20,100
16.07349531,20,100
16.08420248,20,100
16.08524623,20,100
16.08720996,20,100
16.08942336,20,100
16.09657158,20,100
16.09831592,20,100
16.09854651,20,100
16.10083566,20,100
16.10159667,20,100
16.10423727,20,100
16.11255487,20,100
16.11392525,20,100
16.11406406,20,100
16.11758291,20,100
16.12238517,20,100
16.12322247,20,100
16.12575424,20,100
16.12603475,20,100
16.13260731,20,100
16.14173195,20,100
16.1430469,20,100
16.14438174,20,100
16.14475616,20,100
16.14983588,20,100
16.15373725,20,100
16.16308306,20,100
16.16570717,20,100
16.16608094,20,100
16.16652901,20,100
16.16812634,20,100
16.17273931,20,100
16.17491211,20,100
16.17681913,20,100
16.17782203,20,100
16.18007894,20,100
16.1820694,20,100
16.18226688,20,100
16.18233848,20,100
16.18802289,20,100
16.19568276,20,100
16.20626954,20,100
16.2068167,20,100
16.2199055,20,100
16.22016319,20,100
16.22721831,20,100
16.23358062,20,100
16.23389143,20,100
16.23411136,20,100
16.23615479,20,100
16.24143731,20,100
16.24455984,20,100
16.24730643,20,100
16.24974069,20,100
16.25231294,20,100
16.25782167,20,100
16.2607393,20,100
16.26095019,20,100
16.26577389,20,100
16.2710498,20,100
16.27271877,20,100
16.27415795,20,100
16.27602344,20,100
16.280042,20,100
16.28169503,20,100
16.28563219,20,100
16.28822062,20,100
16.29283981,20,100
16.30310761,20,100
16.31696138,20,100
16.33056002,20,100
16.33225079,20,100
16.33263257,20,100
16.3328666,20,100
16.33704036,20,100
16.33869726,20,100
16.34419091,20,100
16.3465844,20,100
16.34759159,20,100
16.34829334,20,100
16.34955745,20,100
16.34970368,20,100
16.35324455,20,100
16.35904649,20,100
16.36357889,20,100
16.37750387,20,100
16.38682559,20,100
16.39025209,20,100
16.40171459,20,100
16.40227437,20,100
16.40236427,20,100
16.40285256,20,100
16.40561847,20,100
16.40636622,20,100
16.41064042,20,100
16.41351613,20,100
16.41428371,20,100
16.42043562,20,100
16.42273616,20,100
16.42434115,20,100
16.4301806,20,100
16.43509886,20,100
16.43726863,20,100
16.44484832,20,100
16.44780007,20,100
16.45053558,20,100
16.45184985,20,100
16.46522917,20,100
16.47033786,20,100
16.47055749,20,100
16.47626004,20,100
16.47779494,20,100
16.47949652,20,100
16.48244666,20,100
16.48467848,20,100
16.48990978,20,100
16.49132067,20,100
16.49649122,20,100
16.51075297,20,100
16.5270869,20,100
16.55416947,20,100
16.5879158,20,100
16.60210834,20,100
16.60790699,20,100
16.64621174,20,100
16.6466705,20,100
16.68069221,20,100
16.68826076,20,100
16.70688718,20,100
16.72402891,20,100
16.74001811,20,100
16.74248667,20,100
16.75725395,20,100
16.7701548,20,100
16.77637661,20,100
16.80086186,20,100
16.86365971,20,100
16.87090475,20,100
16.88379362,20,100
16.88697248,20,100
16.91514584,20,100
16.94011938,20,100
16.94900826,20,100
16.96821435,20,100
16.97786123,20,100
16.99315293,20,100
17.02222759,20,100
17.03866096,20,100
17.04031035,20,100
17.07111941,20,100
17.07250614,20,100
17.10762727,20,100
17.12086473,20,100
17.14478608,20,100
17.18803168,20,100
17.22359193,20,100
17.22995651,20,100
17.24395936,20,100
17.26951222,20,100
17.27928938,20,100
17.28247215,20,100
17.28541431,20,100
17.28776825,20,100
17.28874467,20,100
17.29599398,20,100
17.31750114,20,100
17.37293698,20,100
17.38805765,20,100
17.39153998,20,100
17.40503028,20,100
17.42867837,20,100
17.42918019,20,100
17.43869062,20,100
17.44718352,20,100
17.48681815,20,100
17.50876735,20,100
17.5267225,20,100
17.52720428,20,100
17.54642944,20,100
17.55941164,20,100
17.56953093,20,100
17.57403545,20,100
17.58129079,20,100
17.58953458,20,100
17.60237541,20,100
17.65695666,20,100
17.68340399,20,100
17.7171759,20,100
17.75119417,20,100
17.7653285,20,100
17.77286005,20,100
17.81343609,20,100
17.81559989,20,100
17.85109429,20,100
17.85760035,20,100
17.87500288,20,100
17.88858021,20,100
17.89482123,20,100
17.90199479,20,100
17.90407647,20,100
17.91859716,20,100
17.92050996,20,100
17.95760017,20,100
17.9978386,20,100
17.99885137,20,100
18.01758628,20,100
18.02369644,20,100
18.03799765,20,100
18.0692604,20,100
18.10692734,20,100
18.10751516,20,100
18.13022498,20,100
18.14418253,20,100
18.14613476,20,100
18.20596094,20,100
18.26343494,20,100
18.26418574,20,100
18.31214306,20,100
18.31686962,20,100
18.32630148,20,100
18.33670667,20,100
18.3517326,20,100
18.35879879,20,100
18.39387662,20,100
18.39568985,20,100
18.3965547,20,100
18.40166185,20,100
18.4033856,20,100
18.4065802,20,100
18.41230615,20,100
18.45744546,20,100
18.48353634,20,100
18.4913499,20,100
18.55505521,20,100
18.62223159,20,100
18.63629216,20,100
18.63921879,20,100
18.64909515,20,100
18.67386922,20,100
18.71505005,20,100
18.75266206,20,100
18.75571717,20,100
18.76576987,20,100
18.80337444,20,100
18.81872847,20,100
18.81963497,20,100
18.82572115,20,100
18.83803457,20,100
18.87621916,20,100
18.87887332,20,100
18.88800259,20,100
18.90032853,20,100
18.94499206,20,100
18.99475665,20,100
19.01966102,20,100
19.09769652,20,100
19.11650035,20,100
19.12847453,20,100
19.13532843,20,100
19.14290667,20,100
19.15014759,20,100
19.15242352,20,100
19.16703495,20,100
19.19017398,20,100
19.19348756,20,100
19.21075672,20,100
19.218372,20,100
19.28073818,20,100
19.33497379,20,100
19.34696847,20,100
19.35973685,20,100
19.36481786,20,100
19.36503497,20,100
19.38171073,20,100
19.39249932,20,100
19.41153136,20,100
19.49629262,20,100
19.50217444,20,100
19.53342871,20,100
19.55638699,20,100
19.56138171,20,100
19.62473575,20,100
19.62654775,20,100
19.63085343,20,100
19.64375302,20,100
19.65890703,20,100
19.66508719,20,100
19.67285492,20,100
19.69067036,20,100
19.69468188,20,100
19.71246422,20,100
19.74419991,20,100
19.76357307,20,100
19.77182923,20,100
19.78115943,20,100
19.78932937,20,100
19.81225868,20,100
19.84542436,20,100
19.85768915,20,100
19.88712432,20,100
19.90104264,20,100
19.93753811,20,100
19.97509864,20,100
19.98062398,20,100
20.01918532,20,100
20.03713424,20,100
20.04830863,20,100
20.10890166,20,100
20.11106292,20,100
20.11355624,20,100
20.15249222,20,100
20.16412674,20,100
20.16686745,20,100
20.21380312,20,100
20.26886741,20,100
20.2877478,20,100
20.30338496,20,100
20.37476137,20,100
20.38800345,20,100
20.46039835,20,100
20.4750808,20,100
20.53418249,20,100
20.5496622,20,100
20.58720753,20,100
20.59765145,20,100
20.61263395,20,100
20.61279837,20,100
20.66412093,20,100
20.67733063,20,100
20.67833014,20,100
20.68751665,20,100
20.72793965,20,100
20.77010467,20,100
20.79589333,20,100
20.8808897,20,100
20.88178389,20,100
20.91435135,20,100
20.92346232,20,100
20.92510777,20,100
20.97469855,20,100
20.98616005,20,100
21.03691584,20,100
21.04417159,20,100
21.06937827,20,100
21.08177911,20,100
21.08878721,20,100
21.09096059,20,100
21.11806833,20,100
21.12243646,20,100
21.13300353,20,100
21.15342188,20,100
21.19810555,20,100
21.19816429,20,100
21.19951794,20,100
21.20003721,20,100
21.20967004,20,100
21.21808005,20,100
21.23334604,20,100
21.26333788,20,100
21.27700378,20,100
21.32909837,20,100
21.36133568,20,100
21.36198447,20,100
21.43416162,20,100
21.43980184,20,100
21.53789002,20,100
21.54142237,20,100
21.54375554,20,100
21.54848282,20,100
21.57189439,20,100
21.65447977,20,100
21.66257111,20,100
21.66740217,20,100
21.66996771,20,100
21.68009244,20,100
21.71989924,20,100
21.73376954,20,100
21.75974656,20,100
21.77450781,20,100
21.79189305,20,100
21.81661872,20,100
21.84965722,20,100
21.85793407,20,100
21.86147435,20,100
21.87043378,20,100
21.91361481,20,100
21.91943695,20,100
21.98185845,20,100
21.9894415,20,100
22.01991708,20,100
22.02709742,20,100
22.03912323,20,100
22.04978703,20,100
22.05656845,20,100
22.08534212,20,100
22.09500386,20,100
22.15627575,20,100
22.19444803,20,100
22.21465452,20,100
22.24239972,20,100
22.25997622,20,100
22.2729937,20,100
22.27816436,20,100
22.28617198,20,100
22.29479835,20,100
22.35016251,20,100
22.35830053,20,100
22.37731339,20,100
22.39118108,20,100
22.39907789,20,100
22.42177112,20,100
22.44770276,20,100
22.46177763,20,100
22.55780501,20,100
22.5656513,20,100
22.5942908,20,100
22.60905404,20,100
22.60930547,20,100
22.63259015,20,100
22.65197392,20,100
22.67054501,20,100
22.67211751,20,100
22.6803854,20,100
22.69631905,20,100
22.71368915,20,100
22.71793335,20,100
22.7282671,20,100
22.73144211,20,100
22.73193983,20,100
22.73409876,20,100
22.74864879,20,100
22.75401113,20,100
22.76308119,20,100
22.78417194,20,100
22.7950855,20,100
22.8032836,20,100
22.81248917,20,100
22.8146963,20,100
22.82467939,20,100
22.84540258,20,100
22.85316246,20,100
22.87134902,20,100
22.88161207,20,100
22.88754048,20,100
22.8895641,20,100
22.89168354,20,100
22.89650925,20,100
22.89932265,20,100
22.9294474,20,100
22.95839471,20,100
23.00282199,20,100
23.07327003,20,100
23.0748443,20,100
23.09324321,20,100
23.13024228,20,100
23.13156154,20,100
23.13650588,20,100
23.14871327,20,100
23.17012205,20,100
23.18942789,20,100
23.22614263,20,100
23.22824278,20,100
23.25162876,20,100
23.25995413,20,100
23.29234418,20,100
23.30246324,20,100
23.33919243,20,100
23.36757428,20,100
23.40245304,20,100
23.41191658,20,100
23.43367777,20,100
23.44696887,20,100
23.45199286,20,100
23.4596519,20,100
23.47507584,20,100
23.51564902,20,100
23.56178378,20,100
23.57281831,20,100
23.57705995,20,100
23.59397684,20,100
23.60887492,20,100
23.61774578,20,100
23.63569891,20,100
23.64521861,20,100
23.68467996,20,100
23.68772882,20,100
23.71963626,20,100
23.76274629,20,100
23.79984157,20,100
23.8180957,20,100
23.84831584,20,100
23.86594631,20,100
23.86624771,20,100
23.89049646,20,100
23.89134817,20,100
23.89153624,20,100
23.9084574,20,100
23.91307639,20,100
23.91312216,20,100
23.92685594,20,100
23.93263013,20,100
24.0576045,20,100
24.05953034,20,100
24.07353546,20,100
24.09418103,20,100
24.11367326,20,100
24.11624896,20,100
24.1284455,20,100
24.16242713,20,100
24.23677448,20,100
24.27400005,20,100
24.32201302,20,100
24.33296883,20,100
24.39819805,20,100
24.47648167,20,100
24.47983769,20,100
24.50746574,20,100
24.55393791,20,100
24.6323952,20,100
24.6417851,20,100
24.6511674,20,100
24.65453746,20,100
24.69686736,20,100
24.70260978,20,100
24.71422217,20,100
24.74143202,20,100
24.74426045,20,100
24.75398671,20,100
24.75479508,20,100
24.75593959,20,100
24.76213139,20,100
24.77293948,20,100
24.77437703,20,100
24.82577863,20,100
24.82873322,20,100
24.83389641,20,100
24.85158632,20,100
24.85678169,20,100
24.86245426,20,100
24.9017683,20,100
24.92854289,20,100
24.93615525,20,100
24.93656745,20,100
24.93759986,20,100
24.9403231,20,100
24.94051528,20,100
24.94157749,20,100
24.94170764,20,100
24.95223103,20,100
24.95377528,20,100
24.95403019,20,100
24.95581846,20,100
24.95749222,20,100
24.95868508,20,100
24.9588216,20,100
24.96487973,20,100
24.96846307,20,100
24.97515137,20,100
24.98186669,20,100
24.98192377,20,100
24.98587179,20,100
24.98934944,20,100
24.99041934,20,100
24.99098287,20,100
24.99258129,20,100
24.99495571,20,100
24.99707269,20,100
25.0013243,20,100
25.00245757,20,100
25.00279711,20,100
25.0028453,20,100
25.00399842,20,100
25.00925413,20,100
25.02203631,20,100
25.02553953,20,100
25.02626686,20,100
25.03281551,20,100
25.03336892,20,100
25.04475541,20,100
25.04701522,20,100
25.04832501,20,100
25.05887088,20,100
25.05934854,20,100
25.06317511,20,100
25.06893741,20,100
25.06973051,20,100
25.07398773,20,100
25.07515003,20,100
25.07547784,20,100
25.07586306,20,100
25.07820211,20,100
25.08398058,20,100
25.08490656,20,100
25.08905905,20,100
25.09288558,20,100
25.09552647,20,100
25.10002295,20,100
25.10989211,20,100
25.11851253,20,100
25.1223424,20,100
25.1268856,20,100
25.12764721,20,100
25.12923472,20,100
25.13071455,20,100
25.13095866,20,100
25.13335133,20,100
25.13416968,20,100
25.13974939,20,100
25.1408404,20,100
25.1416909,20,100
25.14272776,20,100
25.14309065,20,100
25.14361179,20,100
25.14534049,20,100
25.14574631,20,100
25.14598408,20,100
25.14890313,20,100
25.15655793,20,100
25.16146817,20,100
25.16552228,20,100
25.16804272,20,100
25.17031506,20,100
25.17710914,20,100
25.1771364,20,100
25.17857452,20,100
25.18493129,20,100
25.18916461,20,100
25.19318289,20,100
25.19464432,20,100
25.20516569,20,100
25.20534987,20,100
25.21370997,20,100
25.21489317,20,100
25.21918511,20,100
25.21930114,20,100
25.22269263,20,100
25.23143351,20,100
25.24779757,20,100
25.25193747,20,100
25.25652473,20,100
25.25988437,20,100
25.26132781,20,100
25.26360961,20,100
25.26458961,20,100
25.26887983,20,100
25.27477129,20,100
25.28410053,20,100
25.2878638,20,100
25.2954182,20,100
25.2958772,20,100
25.29663011,20,100
25.29909083,20,100
25.30135886,20,100
25.3014851,20,100
25.30591538,20,100
25.31395614,20,100
25.32600082,20,100
25.33181768,20,100
25.33366205,20,100
25.33410199,20,100
25.33868638,20,100
25.34934994,20,100
25.35250476,20,100
25.36028482,20,100
25.36467883,20,100
25.37131443,20,100
25.37223009,20,100
25.3789337,20,100
25.38209803,20,100
25.3849049,20,100
25.38560348,20,100
25.38714242,20,100
25.39749388,20,100
25.40097541,20,100
25.40265628,20,100
25.4040606,20,100
25.40613109,20,100
25.40885875,20,100
25.41404905,20,100
25.41558876,20,100
25.42277889,20,100
25.42458138,20,100
25.42727329,20,100
25.43077841,20,100
25.43272981,20,100
25.43490917,20,100
25.45246558,20,100
25.45811769,20,100
25.46253437,20,100
25.46689719,20,100
25.47197468,20,100
25.47851645,20,100
25.47922056,20,100
25.48553025,20,100
25.48690744,20,100
25.48772037,20,100
25.49168549,20,100
25.49194789,20,100
25.49846488,20,100
25.49883841,20,100
25.500684,20,100
25.50589809,20,100
25.513346,20,100
25.51593108,20,100
25.52173831,20,100
25.52255108,20,100
25.52729518,20,100
25.53088183,20,100
25.53134223,20,100
25.53199884,20,100
25.53377564,20,100
25.53682985,20,100
25.54180545,20,100
25.54446494,20,100
25.55250238,20,100
25.55409309,20,100
25.5541484,20,100
25.55466246,20,100
25.56176635,20,100
25.56242009,20,100
25.5626126,20,100
25.56589255,20,100
25.56720754,20,100
25.57206752,20,100
25.58239842,20,100
25.58824398,20,100
25.59518335,20,100
25.59728885,20,100
25.59847014,20,100
25.61322685,20,100
25.62116852,20,100
25.62178478,20,100
25.62393803,20,100
25.62784572,20,100
25.63685714,20,100
25.64131274,20,100
25.64224889,20,100
25.6491259,20,100
25.65357061,20,100
25.65398903,20,100
25.65870498,20,100
25.66229678,20,100
25.6623055,20,100
25.66944296,20,100
25.6719287,20,100
25.67796681,20,100
25.67994474,20,100
25.68644442,20,100
25.69271439,20,100
25.69297878,20,100
25.69465093,20,100
25.71296058,20,100
25.71811028,20,100
25.72266904,20,100
25.72450126,20,100
25.72468538,20,100
25.72497637,20,100
25.72655157,20,100
25.72845245,20,100
25.73284501,20,100
25.73491587,20,100
25.73857966,20,100
25.73963681,20,100
25.74822853,20,100
25.75048216,20,100
25.75459943,20,100
25.75660093,20,100
25.75776398,20,100
25.75786724,20,100
25.76738946,20,100
25.76817075,20,100
25.77711807,20,100
25.78231357,20,100
25.78577835,20,100
25.79692647,20,100
25.79746841,20,100
25.80430598,20,100
25.80438278,20,100
25.8095425,20,100
25.82193659,20,100
25.82507779,20,100
25.82938433,20,100
25.83386947,20,100
25.83965057,20,100
25.84013162,20,100
25.84339835,20,100
25.84779785,20,100
25.84969508,20,100
25.85118771,20,100
25.85544968,20,100
25.88895766,20,100
25.89021063,20,100
25.89183363,20,100
25.89527187,20,100
25.89530701,20,100
25.8957455,20,100
25.89774618,20,100
25.89790838,20,100
25.909202,20,100
25.90988753,20,100
25.91031633,20,100
25.91204354,20,100
25.91272902,20,100
25.91405278,20,100
25.91415091,20,100
25.91666458,20,100
25.91869456,20,100
25.92263662,20,100
25.92687587,20,100
25.92758787,20,100
25.92773608,20,100
25.92791012,20,100
25.93103748,20,100
25.93542262,20,100
25.94105206,20,100
25.94468544,20,100
25.9462846,20,100
25.95006175,20,100
25.9558139,20,100
25.95730348,20,100
25.96002666,20,100
25.96326842,20,100
25.96346065,20,100
25.96672889,20,100
25.96748435,20,100
25.97014432,20,100
25.97018659,20,100
25.97099285,20,100
25.97584257,20,100
25.98202114,20,100
25.98495666,20,100
25.98571263,20,100
25.98780362,20,100
25.98827975,20,100
25.99155682,20,100
25.99157973,20,100
25.99282155,20,100
25.9984012,20,100
26.00498547,20,100
26.01284466,20,100
26.01357733,20,100
26.01955437,20,100
26.02171998,20,100
26.02178665,20,100
26.03021944,20,100
26.03122265,20,100
26.03352965,20,100
26.03874213,20,100
26.0413689,20,100
26.04501041,20,100
26.04614643,20,100
26.04738432,20,100
26.04746118,20,100
26.05774493,20,100
26.06001064,20,100
26.06186464,20,100
26.07175605,20,100
26.08031631,20,100
26.08177584,20,100
26.08768708,20,100
26.09496493,20,100
26.09661874,20,100
26.10385684,20,100
26.11389541,20,100
26.11620742,20,100
26.11920943,20,100
26.12029219,20,100
26.12212081,20,100
26.13185182,20,100
26.14693253,20,100
26.14766884,20,100
26.14774208,20,100
26.15036803,20,100
26.15260916,20,100
26.15459134,20,100
26.15773566,20,100
26.15979766,20,100
26.16336529,20,100
26.1664893,20,100
26.17363445,20,100
26.17391352,20,100
26.19538542,20,100
26.20180438,20,100
26.20840235,20,100
26.212257,20,100
26.21470719,20,100
26.21749676,20,100
26.21917876,20,100
26.22519789,20,100
26.22573995,20,100
26.22578384,20,100
26.22603319,20,100
26.23736821,20,100
26.23771901,20,100
26.23800972,20,100
26.23824302,20,100
26.23834794,20,100
26.25757126,20,100
26.26090167,20,100
26.26855756,20,100
26.2715399,20,100
26.27162753,20,100
26.27169121,20,100
26.27625724,20,100
26.28069487,20,100
26.28333985,20,100
26.28409405,20,100
26.28834996,20,100
26.29261131,20,100
26.29504435,20,100
26.3011195,20,100
26.30278966,20,100
26.30569192,20,100
26.32724457,20,100
26.32752996,20,100
26.33291677,20,100
26.33461482,20,100
26.33953929,20,100
26.33954573,20,100
26.34563026,20,100
26.34646697,20,100
26.35271198,20,100
26.35470592,20,100
26.3548998,20,100
26.35609892,20,100
26.35989005,20,100
26.36017527,20,100
26.36813784,20,100
26.37806297,20,100
26.3849583,20,100
26.38752248,20,100
26.3876749,20,100
26.3911292,20,100
26.39320594,20,100
26.39516893,20,100
26.40493327,20,100
26.40534815,20,100
26.40905434,20,100
26.41837771,20,100
26.41896499,20,100
26.42400828,20,100
26.42441699,20,100
26.42885162,20,100
26.43217212,20,100
26.43318301,20,100
26.43359336,20,100
26.4346192,20,100
26.43784047,20,100
26.43949798,20,100
26.44887385,20,100
26.45564991,20,100
26.46289594,20,100
26.46316103,20,100
26.46559834,20,100
26.47754118,20,100
26.49769995,20,100
26.5004498,20,100
26.50293927,20,100
26.50635098,20,100
26.5088028,20,100
26.52180111,20,100
26.53077025,20,100
26.53128333,20,100
26.53528966,20,100
26.53708897,20,100
26.53735598,20,100
26.53805259,20,100
26.54803844,20,100
26.54964825,20,100
26.55427472,20,100
26.55608835,20,100
26.55676558,20,100
26.5575819,20,100
26.56782129,20,100
26.57072915,20,100
26.57287871,20,100
26.57754885,20,100
26.57765175,20,100
26.59118033,20,100
26.59203704,20,100
26.5942039,20,100
26.60257457,20,100
26.60305626,20,100
26.60520467,20,100
26.61188588,20,100
26.61698192,20,100
26.61822856,20,100
26.62982106,20,100
26.63396669,20,100
26.63510654,20,100
26.63786541,20,100
26.6407305,20,100
26.64160117,20,100
26.64553215,20,100
26.64609387,20,100
26.64713067,20,100
26.67381996,20,100
26.67607119,20,100
26.67651483,20,100
26.67730342,20,100
26.68396205,20,100
26.686593,20,100
26.69259048,20,100
26.69399199,20,100
26.70291888,20,100
26.71136481,20,100
26.7141204,20,100
26.71578541,20,100
26.71947932,20,100
26.71951749,20,100
26.72104614,20,100
26.72449763,20,100
26.72952555,20,100
26.72961568,20,100
26.73087349,20,100
26.73104076,20,100
26.73551231,20,100
26.73707353,20,100
26.74015348,20,100
26.74191151,20,100
26.74541528,20,100
26.74761461,20,100
26.74919975,20,100
26.75691298,20,100
26.75796314,20,100
26.75844082,20,100
26.76550924,20,100
26.76913905,20,100
26.7746429,20,100
26.77804351,20,100
26.78265894,20,100
26.7853836,20,100
26.78691262,20,100
26.78929619,20,100
26.79055703,20,100
26.79218744,20,100
26.79272455,20,100
26.79415935,20,100
26.79714054,20,100
26.79789086,20,100
26.80987058,20,100
26.81335494,20,100
26.8137825,20,100
26.81413536,20,100
26.81929877,20,100
26.81946463,20,100
26.82398392,20,100
26.82485567,20,100
26.83335882,20,100
26.83563698,20,100
26.83674009,20,100
26.83806231,20,100
26.83928757,20,100
26.84332269,20,100
26.84646916,20,100
26.84743256,20,100
26.85445009,20,100
26.8557475,20,100
26.86334671,20,100
26.86510645,20,100
26.86578089,20,100
26.8700772,20,100
26.87061673,20,100
26.87215183,20,100
26.87220707,20,100
26.87762758,20,100
26.87927913,20,100
26.88086817,20,100
26.88658087,20,100
26.88783998,20,100
26.89047278,20,100
26.89103939,20,100
26.89247824,20,100
26.89567128,20,100
26.89802009,20,100
26.90119987,20,100
26.90584715,20,100
26.9123901,20,100
26.91357784,20,100
26.9151044,20,100
26.91611543,20,100
26.92003135,20,100
26.92559732,20,100
26.92715656,20,100
26.9274015,20,100
26.92870002,20,100
26.92892393,20,100
26.9299856,20,100
26.93036866,20,100
26.93112276,20,100
26.93242595,20,100
26.93417922,20,100
26.93436421,20,100
26.93511453,20,100
26.9358218,20,100
26.93667941,20,100
26.93679507,20,100
26.93714624,20,100
26.94856777,20,100
