,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
3280,0.7339761599584191,20,100,type1,4000
2937,0.7339862880689767,20,200,type2,4000
2938,0.7341577177771249,20,200,type2,4000
1022,0.7342595498713288,20,300,type3,2000
1023,0.7342979295003809,20,300,type3,2000
3281,0.734409498221669,20,100,type1,4000
2939,0.7346341469213332,20,200,type2,4000
3282,0.7347037238825587,20,100,type1,4000
2940,0.7347299167973331,20,200,type2,4000
1024,0.734740057960913,20,300,type3,2000
2941,0.7350038374034128,20,200,type2,4000
2942,0.7350970006863167,20,200,type2,4000
3283,0.7350995709912849,20,100,type1,4000
3284,0.7351185220539207,20,100,type1,4000
2943,0.7351935861784447,20,200,type2,4000
1025,0.7354245350903665,20,300,type3,2000
2944,0.7356832919127556,20,200,type2,4000
3285,0.7357288746971427,20,100,type1,4000
2945,0.735973953600439,20,200,type2,4000
1026,0.7362219473355925,20,300,type3,2000
3286,0.7363079039234732,20,100,type1,4000
1027,0.7363184637041923,20,300,type3,2000
2946,0.7363617720859578,20,200,type2,4000
2947,0.736374308320299,20,200,type2,4000
2948,0.7364286105778811,20,200,type2,4000
3287,0.7364345470154997,20,100,type1,4000
2949,0.736501861078229,20,200,type2,4000
3288,0.7365407095011098,20,100,type1,4000
3289,0.7365576790241705,20,100,type1,4000
1028,0.7365717415530243,20,300,type3,2000
1029,0.7366292496120048,20,300,type3,2000
2950,0.7366705619503454,20,200,type2,4000
2951,0.7367309627351455,20,200,type2,4000
3290,0.7368939223988814,20,100,type1,4000
2952,0.7369121136588737,20,200,type2,4000
2953,0.7371992427756585,20,200,type2,4000
2954,0.7373160110183079,20,200,type2,4000
2955,0.73732750389309,20,200,type2,4000
2956,0.7374351166649039,20,200,type2,4000
2957,0.7375107123663013,20,200,type2,4000
2958,0.7379028202989004,20,200,type2,4000
1030,0.7379203176667228,20,300,type3,2000
3291,0.7379231544358066,20,100,type1,4000
2959,0.7381748017015299,20,200,type2,4000
3292,0.7381876931859446,20,100,type1,4000
3293,0.738319873813816,20,100,type1,4000
2960,0.7383974171673509,20,200,type2,4000
2961,0.7386182758867266,20,200,type2,4000
2962,0.7386965781482869,20,200,type2,4000
3294,0.738700663318915,20,100,type1,4000
1031,0.7388794593313655,20,300,type3,2000
1032,0.7389190432539856,20,300,type3,2000
1033,0.738949821313607,20,300,type3,2000
3295,0.7389784583219163,20,100,type1,4000
2963,0.7390965699989789,20,200,type2,4000
2964,0.7391208087142046,20,200,type2,4000
1034,0.7393779957091263,20,300,type3,2000
2965,0.739402353006777,20,200,type2,4000
1035,0.7395625257826438,20,300,type3,2000
2966,0.7396726889849887,20,200,type2,4000
3296,0.739785068380317,20,100,type1,4000
3297,0.7399133228341555,20,100,type1,4000
2967,0.7399179854051439,20,200,type2,4000
1036,0.7399360917760924,20,300,type3,2000
2968,0.7399990419848647,20,200,type2,4000
3298,0.7402562181761088,20,100,type1,4000
3299,0.7403598919899008,20,100,type1,4000
1037,0.7404068839532424,20,300,type3,2000
3300,0.7404309610698351,20,100,type1,4000
3301,0.7406149912533871,20,100,type1,4000
1038,0.7407291949979169,20,300,type3,2000
2969,0.7407523910464818,20,200,type2,4000
1039,0.7407962335999847,20,300,type3,2000
2970,0.74106588486427,20,200,type2,4000
2971,0.7410678461579384,20,200,type2,4000
1040,0.7410758431580926,20,300,type3,2000
3302,0.7412050823187956,20,100,type1,4000
2972,0.7413104821362105,20,200,type2,4000
2973,0.7413368019961261,20,200,type2,4000
3303,0.7415878068581973,20,100,type1,4000
2974,0.7416018263517683,20,200,type2,4000
3304,0.7416600755032047,20,100,type1,4000
2975,0.7418538449997734,20,200,type2,4000
3305,0.7419411846280388,20,100,type1,4000
3306,0.7420579840365997,20,100,type1,4000
3307,0.7423519088070213,20,100,type1,4000
3308,0.7425254508030943,20,100,type1,4000
3309,0.7425354685272044,20,100,type1,4000
3310,0.7425653427081629,20,100,type1,4000
3311,0.742837888718182,20,100,type1,4000
1041,0.7429586351316254,20,300,type3,2000
3312,0.7429664098283975,20,100,type1,4000
2976,0.7429665142818787,20,200,type2,4000
3313,0.7430795629510553,20,100,type1,4000
3314,0.7433214591845914,20,100,type1,4000
3315,0.7433358931262928,20,100,type1,4000
2977,0.7433674817193615,20,200,type2,4000
1042,0.7434094298386275,20,300,type3,2000
1043,0.7434512093299029,20,300,type3,2000
3316,0.7434524113391615,20,100,type1,4000
2978,0.7434650740746925,20,200,type2,4000
3317,0.7434814554588604,20,100,type1,4000
3318,0.7434925306663404,20,100,type1,4000
3319,0.7435478089313425,20,100,type1,4000
2979,0.7436495601990791,20,200,type2,4000
2980,0.7443854371602197,20,200,type2,4000
2981,0.7444571293330263,20,200,type2,4000
1044,0.7444641404238299,20,300,type3,2000
2982,0.7445890907497044,20,200,type2,4000
3320,0.7446288804348413,20,100,type1,4000
3321,0.7446854934963498,20,100,type1,4000
2983,0.7447262060111951,20,200,type2,4000
3322,0.7450042066574267,20,100,type1,4000
2984,0.7450204498832037,20,200,type2,4000
3323,0.7450207552627343,20,100,type1,4000
3324,0.7451609340045139,20,100,type1,4000
3325,0.7451995462045611,20,100,type1,4000
1045,0.7452210619366206,20,300,type3,2000
1046,0.7452338803455436,20,300,type3,2000
3326,0.7452986413309393,20,100,type1,4000
1047,0.7453763688158048,20,300,type3,2000
3327,0.7453933112297715,20,100,type1,4000
3328,0.7454768840319195,20,100,type1,4000
1048,0.7455448171103348,20,300,type3,2000
3329,0.7456921679778026,20,100,type1,4000
2985,0.7457043266435883,20,200,type2,4000
2986,0.7457612254414432,20,200,type2,4000
3330,0.7458584794754524,20,100,type1,4000
2987,0.7460574872494061,20,200,type2,4000
2988,0.7461656920317585,20,200,type2,4000
3331,0.7461747499785387,20,100,type1,4000
1049,0.7464061003420603,20,300,type3,2000
3332,0.746468494648154,20,100,type1,4000
1050,0.7465484655437621,20,300,type3,2000
1051,0.7465725379454763,20,300,type3,2000
2989,0.7465887986114637,20,200,type2,4000
2990,0.7466429272622556,20,200,type2,4000
2991,0.746855400098274,20,200,type2,4000
2992,0.7470355111980709,20,200,type2,4000
2993,0.7470519888220782,20,200,type2,4000
2994,0.7473234297369564,20,200,type2,4000
2995,0.7473521577911464,20,200,type2,4000
1052,0.7474032551755737,20,300,type3,2000
3333,0.7475034999649455,20,100,type1,4000
2996,0.7475308456895862,20,200,type2,4000
2997,0.7475392793680057,20,200,type2,4000
3334,0.7475736790542985,20,100,type1,4000
2998,0.7478177088003187,20,200,type2,4000
2999,0.7478205523884068,20,200,type2,4000
3335,0.7478568719440188,20,100,type1,4000
3000,0.7480487104039615,20,200,type2,4000
3336,0.748077771378261,20,100,type1,4000
3337,0.7481849459647187,20,100,type1,4000
3001,0.7483060335814523,20,200,type2,4000
3002,0.748327546304853,20,200,type2,4000
3003,0.7483430334416921,20,200,type2,4000
3004,0.7483695783108864,20,200,type2,4000
3338,0.7484564675302479,20,100,type1,4000
3339,0.7485272345884815,20,100,type1,4000
3340,0.7485365230029316,20,100,type1,4000
3341,0.7485586026465125,20,100,type1,4000
3005,0.7493961764204106,20,200,type2,4000
3342,0.7493980276841855,20,100,type1,4000
3343,0.7494042511396338,20,100,type1,4000
3344,0.7494981979567907,20,100,type1,4000
3006,0.7495501031279621,20,200,type2,4000
3007,0.7495999704535815,20,200,type2,4000
3345,0.7496054127001606,20,100,type1,4000
3346,0.7498460016965791,20,100,type1,4000
3008,0.7499993398851162,20,200,type2,4000
1053,0.7503051862159403,20,300,type3,2000
3009,0.7505376360271203,20,200,type2,4000
1054,0.7507540270316833,20,300,type3,2000
3347,0.7507653723036501,20,100,type1,4000
3348,0.7508160242218448,20,100,type1,4000
1055,0.7508705720095883,20,300,type3,2000
1056,0.7509079914431913,20,300,type3,2000
1057,0.7510498879381273,20,300,type3,2000
3349,0.7511731174114761,20,100,type1,4000
1058,0.7513070972643144,20,300,type3,2000
3010,0.7514590504697334,20,200,type2,4000
3011,0.7517281902609261,20,200,type2,4000
3012,0.7517333782128416,20,200,type2,4000
3350,0.7518383889871729,20,100,type1,4000
3013,0.7518566175139002,20,200,type2,4000
3014,0.751979195871843,20,200,type2,4000
3015,0.7520848887235703,20,200,type2,4000
3351,0.7521906671399107,20,100,type1,4000
1059,0.7522203228280251,20,300,type3,2000
3016,0.7522236919156312,20,200,type2,4000
3017,0.7522311500162446,20,200,type2,4000
1060,0.7523939013494123,20,300,type3,2000
3018,0.7524025002392601,20,200,type2,4000
3019,0.7524293059890107,20,200,type2,4000
3352,0.7527823246531161,20,100,type1,4000
3353,0.7528054120631089,20,100,type1,4000
3020,0.7528668973713095,20,200,type2,4000
3021,0.7529039314067058,20,200,type2,4000
3354,0.75291102837131,20,100,type1,4000
3355,0.7529265140711436,20,100,type1,4000
3356,0.7529816726554487,20,100,type1,4000
3357,0.7530906040095433,20,100,type1,4000
3358,0.7532363845371481,20,100,type1,4000
3359,0.7533070022277197,20,100,type1,4000
3022,0.7533877522943373,20,200,type2,4000
3360,0.7534161668026069,20,100,type1,4000
3361,0.7535665917011538,20,100,type1,4000
3362,0.7536974893410622,20,100,type1,4000
3023,0.7537390813011922,20,200,type2,4000
3363,0.7539103439299548,20,100,type1,4000
3024,0.7539278854694398,20,200,type2,4000
3364,0.7541555197275797,20,100,type1,4000
1061,0.7542515379493467,20,300,type3,2000
1062,0.7542520858848054,20,300,type3,2000
3365,0.7545523142458432,20,100,type1,4000
3366,0.7546304742459009,20,100,type1,4000
3367,0.7547202016901825,20,100,type1,4000
3025,0.7547578514467469,20,200,type2,4000
3026,0.7549082659631314,20,200,type2,4000
3027,0.7549851773480091,20,200,type2,4000
3368,0.7550487801214665,20,100,type1,4000
3028,0.7551861733937334,20,200,type2,4000
3029,0.7552910845767529,20,200,type2,4000
3030,0.7553426522993165,20,200,type2,4000
1063,0.7553444352446388,20,300,type3,2000
1064,0.7562593162275006,20,300,type3,2000
3031,0.7564467022683334,20,200,type2,4000
3369,0.7565013597483358,20,100,type1,4000
3032,0.7568143897022156,20,200,type2,4000
1065,0.7569611474123874,20,300,type3,2000
3370,0.757082743226618,20,100,type1,4000
3371,0.757194245808249,20,100,type1,4000
3372,0.7572248528076129,20,100,type1,4000
3033,0.7572387671909272,20,200,type2,4000
1066,0.7573358143908226,20,300,type3,2000
3034,0.7574029827769708,20,200,type2,4000
1067,0.7574075444711893,20,300,type3,2000
3373,0.7575273177321348,20,100,type1,4000
3374,0.7576084138543336,20,100,type1,4000
3035,0.7577554073554303,20,200,type2,4000
3036,0.7577687495101709,20,200,type2,4000
1068,0.7578394865899203,20,300,type3,2000
1069,0.7578816476233261,20,300,type3,2000
3375,0.7579309276899946,20,100,type1,4000
1070,0.7583158818809701,20,300,type3,2000
3037,0.7588261501105686,20,200,type2,4000
3038,0.759054206093757,20,200,type2,4000
3376,0.7590645098878912,20,100,type1,4000
3039,0.7591282531837366,20,200,type2,4000
3040,0.7591777509344672,20,200,type2,4000
3041,0.7592187736475507,20,200,type2,4000
3377,0.7592475728960262,20,100,type1,4000
3042,0.7592623151944135,20,200,type2,4000
3378,0.7592730427699722,20,100,type1,4000
3043,0.759344926069311,20,200,type2,4000
3379,0.7596346985631688,20,100,type1,4000
1071,0.7596851383561971,20,300,type3,2000
3044,0.7597790381470769,20,200,type2,4000
3380,0.7599194945063097,20,100,type1,4000
3381,0.7601094663571335,20,100,type1,4000
1072,0.7602455708118128,20,300,type3,2000
3045,0.7607234739614386,20,200,type2,4000
3382,0.7607337065068777,20,100,type1,4000
3383,0.7607571155144661,20,100,type1,4000
3046,0.7607677768727974,20,200,type2,4000
3047,0.7607714081576873,20,200,type2,4000
3048,0.7607889495036527,20,200,type2,4000
3049,0.7610442162292126,20,200,type2,4000
3050,0.761046329723451,20,200,type2,4000
1073,0.7611714480812715,20,300,type3,2000
1074,0.7613029252051084,20,300,type3,2000
3051,0.7614001710358435,20,200,type2,4000
3052,0.7615483985158744,20,200,type2,4000
3053,0.7616098904533528,20,200,type2,4000
3384,0.7617079643221601,20,100,type1,4000
3385,0.7620462313687563,20,100,type1,4000
1075,0.762088665682321,20,300,type3,2000
3386,0.7621367949140592,20,100,type1,4000
3387,0.762275539158916,20,100,type1,4000
3388,0.7625127857085675,20,100,type1,4000
3054,0.7626501135218419,20,200,type2,4000
3055,0.7626916738200209,20,200,type2,4000
1076,0.7627567984235503,20,300,type3,2000
3389,0.7628147210630695,20,100,type1,4000
1077,0.7630782139515965,20,300,type3,2000
3390,0.7631258754400504,20,100,type1,4000
3391,0.7632174120542169,20,100,type1,4000
3056,0.7635267449926556,20,200,type2,4000
3392,0.7636113050989342,20,100,type1,4000
1078,0.7637328192592001,20,300,type3,2000
1079,0.7637357275983317,20,300,type3,2000
3393,0.7637426330997358,20,100,type1,4000
3057,0.7637566238114925,20,200,type2,4000
3394,0.7638451284691724,20,100,type1,4000
3058,0.7639487085670275,20,200,type2,4000
3059,0.7641430940767523,20,200,type2,4000
3060,0.76424410560656,20,200,type2,4000
1080,0.764298556004817,20,300,type3,2000
3061,0.7643109792980831,20,200,type2,4000
3395,0.7643292239609707,20,100,type1,4000
3396,0.7645162269227295,20,100,type1,4000
3397,0.7649058038244594,20,100,type1,4000
3398,0.764917642387082,20,100,type1,4000
3062,0.7649186278879478,20,200,type2,4000
3063,0.764980804071913,20,200,type2,4000
1081,0.7649887726033958,20,300,type3,2000
3399,0.7650579677011482,20,100,type1,4000
3064,0.7651515134108805,20,200,type2,4000
1082,0.76528957619839,20,300,type3,2000
1083,0.7653512885931031,20,300,type3,2000
3065,0.7655081257736749,20,200,type2,4000
3400,0.7655792892575012,20,100,type1,4000
3066,0.7658982917523016,20,200,type2,4000
3067,0.7659544373747043,20,200,type2,4000
3401,0.7661853670097343,20,100,type1,4000
3402,0.766225396476778,20,100,type1,4000
3068,0.7663609271205345,20,200,type2,4000
3069,0.7665183847392691,20,200,type2,4000
3403,0.7665923046341011,20,100,type1,4000
3070,0.7665954216468824,20,200,type2,4000
3404,0.7667532511778761,20,100,type1,4000
3071,0.7668159659566751,20,200,type2,4000
3072,0.7670697966325143,20,200,type2,4000
3405,0.7671423126021769,20,100,type1,4000
3073,0.7671472948122903,20,200,type2,4000
1084,0.7672231842478041,20,300,type3,2000
3074,0.7673332180890541,20,200,type2,4000
3075,0.7673921763119885,20,200,type2,4000
3406,0.7675864216176402,20,100,type1,4000
3407,0.7676590685515698,20,100,type1,4000
3076,0.7679250447238561,20,200,type2,4000
3408,0.7680052438033778,20,100,type1,4000
3409,0.7681382906776366,20,100,type1,4000
3410,0.7684572915161854,20,100,type1,4000
3411,0.7685196489437234,20,100,type1,4000
3412,0.7688262029097248,20,100,type1,4000
3413,0.7690057922363027,20,100,type1,4000
3077,0.7691522957252063,20,200,type2,4000
3078,0.7691978378280598,20,200,type2,4000
3079,0.7694605176493841,20,200,type2,4000
3080,0.7695128368603367,20,200,type2,4000
3414,0.7695272497498828,20,100,type1,4000
3081,0.7696621958832192,20,200,type2,4000
3415,0.7697199217076702,20,100,type1,4000
3416,0.7697917711888863,20,100,type1,4000
3417,0.7700066382833345,20,100,type1,4000
3082,0.7701707444529162,20,200,type2,4000
3083,0.7702439940338741,20,200,type2,4000
3418,0.7703666223041159,20,100,type1,4000
1085,0.7705742129505937,20,300,type3,2000
3084,0.7707176165610239,20,200,type2,4000
3085,0.7707365692137088,20,200,type2,4000
3419,0.7707454320415303,20,100,type1,4000
1086,0.7707488203214921,20,300,type3,2000
1087,0.7707495072309508,20,300,type3,2000
1088,0.7709695396658768,20,300,type3,2000
3420,0.7709753174336852,20,100,type1,4000
3421,0.770989183600816,20,100,type1,4000
3422,0.7711556284324762,20,100,type1,4000
3423,0.7716543741158344,20,100,type1,4000
1089,0.7717601137415401,20,300,type3,2000
3424,0.7718949997995408,20,100,type1,4000
3086,0.772019540647066,20,200,type2,4000
3087,0.7720415853104343,20,200,type2,4000
3425,0.7720701055321173,20,100,type1,4000
3426,0.7722540175734146,20,100,type1,4000
3088,0.7726301974827835,20,200,type2,4000
3089,0.7728521742507997,20,200,type2,4000
3090,0.7729403396254154,20,200,type2,4000
3091,0.7729689060676178,20,200,type2,4000
3092,0.7729730425149058,20,200,type2,4000
3427,0.7730119183940246,20,100,type1,4000
1090,0.773045331443373,20,300,type3,2000
3428,0.7732175111630876,20,100,type1,4000
3093,0.77344298128069,20,200,type2,4000
3429,0.7735038278480268,20,100,type1,4000
1091,0.773581981257284,20,300,type3,2000
3094,0.7736394505572675,20,200,type2,4000
3095,0.7737098739174227,20,200,type2,4000
3430,0.7742264176165768,20,100,type1,4000
3096,0.7742925911159724,20,200,type2,4000
3431,0.7743329877824305,20,100,type1,4000
3432,0.7745836402133857,20,100,type1,4000
3097,0.774760698251195,20,200,type2,4000
3098,0.7748628787199079,20,200,type2,4000
3433,0.774895038125485,20,100,type1,4000
3099,0.7749310834101732,20,200,type2,4000
3434,0.774954478814611,20,100,type1,4000
3100,0.7750622846460355,20,200,type2,4000
3435,0.7752864820788635,20,100,type1,4000
3436,0.7753541035822867,20,100,type1,4000
1092,0.775469658879739,20,300,type3,2000
3101,0.7754903126513448,20,200,type2,4000
3102,0.7755340713197932,20,200,type2,4000
3103,0.775630934290663,20,200,type2,4000
3104,0.7756466924825318,20,200,type2,4000
3437,0.7758955728469467,20,100,type1,4000
1093,0.7761884434748894,20,300,type3,2000
1094,0.7762002001785109,20,300,type3,2000
1095,0.7762198587181786,20,300,type3,2000
3105,0.7766690250876788,20,200,type2,4000
3438,0.7766916669235561,20,100,type1,4000
3106,0.7766943659438788,20,200,type2,4000
3107,0.7767198173202188,20,200,type2,4000
3108,0.7767246246030308,20,200,type2,4000
3109,0.7767848322150847,20,200,type2,4000
3110,0.7768846312451319,20,200,type2,4000
3439,0.7770766324536263,20,100,type1,4000
1096,0.7772506705249065,20,300,type3,2000
3111,0.7773029342218631,20,200,type2,4000
1097,0.7774063066821886,20,300,type3,2000
3440,0.7774085413975543,20,100,type1,4000
3441,0.7774450211868311,20,100,type1,4000
3442,0.7775348644985933,20,100,type1,4000
3443,0.7777373268077522,20,100,type1,4000
1098,0.7778167570929968,20,300,type3,2000
3444,0.7778449496144884,20,100,type1,4000
1099,0.7778661195400098,20,300,type3,2000
3445,0.7778897403434338,20,100,type1,4000
1100,0.778048058756842,20,300,type3,2000
1101,0.7782676168085298,20,300,type3,2000
3112,0.7783067003836596,20,200,type2,4000
3446,0.7783770376154883,20,100,type1,4000
3447,0.7783961951986874,20,100,type1,4000
3448,0.7785292118295625,20,100,type1,4000
3113,0.7785457495209982,20,200,type2,4000
3114,0.7786341325650691,20,200,type2,4000
3115,0.7789360636827416,20,200,type2,4000
1102,0.7792286414972477,20,300,type3,2000
3449,0.7793169834782543,20,100,type1,4000
3116,0.779342884281484,20,200,type2,4000
3117,0.7794723889233236,20,200,type2,4000
3118,0.7796962387362906,20,200,type2,4000
3119,0.7797206678976921,20,200,type2,4000
3450,0.7797626396719405,20,100,type1,4000
3120,0.7797872853669647,20,200,type2,4000
3121,0.7801054983521339,20,200,type2,4000
3451,0.7802185188039726,20,100,type1,4000
3452,0.7802277294201804,20,100,type1,4000
3453,0.7803200765178793,20,100,type1,4000
3454,0.7803610034425483,20,100,type1,4000
3122,0.7804395792298464,20,200,type2,4000
1103,0.7804769002431793,20,300,type3,2000
3455,0.7805742042553931,20,100,type1,4000
3123,0.7805951291689102,20,200,type2,4000
3124,0.7806559541072612,20,200,type2,4000
3456,0.7806783980084471,20,100,type1,4000
3125,0.7808045298026849,20,200,type2,4000
3126,0.7808519842808304,20,200,type2,4000
3127,0.7809604495445216,20,200,type2,4000
3128,0.7809892904083423,20,200,type2,4000
3457,0.7809899631290356,20,100,type1,4000
1104,0.7810351479516329,20,300,type3,2000
3458,0.7812266957772175,20,100,type1,4000
3459,0.7813342302791255,20,100,type1,4000
3460,0.7814748515779686,20,100,type1,4000
3461,0.7815616877578156,20,100,type1,4000
3129,0.7817228741491306,20,200,type2,4000
1105,0.7818027419609521,20,300,type3,2000
1106,0.7819214847373066,20,300,type3,2000
3130,0.7820091835932681,20,200,type2,4000
3131,0.7821601935658926,20,200,type2,4000
3462,0.7822139304150514,20,100,type1,4000
3463,0.7823057608020672,20,100,type1,4000
3132,0.782664432026103,20,200,type2,4000
3464,0.7827062898194216,20,100,type1,4000
3133,0.7828027566525056,20,200,type2,4000
3465,0.7828958725382857,20,100,type1,4000
1107,0.7830913009073519,20,300,type3,2000
3134,0.7831013898387604,20,200,type2,4000
3135,0.7831089350233023,20,200,type2,4000
3136,0.7831184055281082,20,200,type2,4000
3466,0.7831510893126439,20,100,type1,4000
3467,0.7833697840219787,20,100,type1,4000
1108,0.7833759736835617,20,300,type3,2000
1109,0.7834258948237869,20,300,type3,2000
3137,0.78381158745547,20,200,type2,4000
3138,0.7839704797835488,20,200,type2,4000
3468,0.7841523313105481,20,100,type1,4000
3469,0.7841838976611788,20,100,type1,4000
3139,0.7842184322797637,20,200,type2,4000
3140,0.7843361685339607,20,200,type2,4000
1110,0.7843616950771934,20,300,type3,2000
3470,0.7844334349522017,20,100,type1,4000
3141,0.7844828198463807,20,200,type2,4000
3471,0.7846065338609145,20,100,type1,4000
3142,0.7847260653546982,20,200,type2,4000
3143,0.7847292330230253,20,200,type2,4000
3472,0.7849832707384825,20,100,type1,4000
3144,0.7850670370282691,20,200,type2,4000
3145,0.785389723999629,20,200,type2,4000
1111,0.7854450280412713,20,300,type3,2000
3146,0.7855955914922083,20,200,type2,4000
3473,0.7856072329631025,20,100,type1,4000
3147,0.7858137140530029,20,200,type2,4000
3474,0.7858974939701077,20,100,type1,4000
3475,0.7861519207857476,20,100,type1,4000
1112,0.7861947309993976,20,300,type3,2000
3148,0.7862233618142808,20,200,type2,4000
3149,0.786243429100782,20,200,type2,4000
3150,0.7862990848206782,20,200,type2,4000
3476,0.7863171947792605,20,100,type1,4000
3477,0.7863209109442193,20,100,type1,4000
1113,0.786358314592958,20,300,type3,2000
3478,0.7864023482915947,20,100,type1,4000
3151,0.7865719423067966,20,200,type2,4000
3479,0.7866380974548988,20,100,type1,4000
1114,0.7866427269959201,20,300,type3,2000
1115,0.7867866845977634,20,300,type3,2000
1116,0.7867871362364218,20,300,type3,2000
3480,0.7870965801361709,20,100,type1,4000
3481,0.7871496044975845,20,100,type1,4000
1117,0.7871702945104495,20,300,type3,2000
3152,0.7872950408948732,20,200,type2,4000
3482,0.7873325711051289,20,100,type1,4000
3153,0.7874151752216443,20,200,type2,4000
3154,0.7876689095725699,20,200,type2,4000
3155,0.787703291487433,20,200,type2,4000
3483,0.7877894759371598,20,100,type1,4000
3484,0.7879774466633622,20,100,type1,4000
3156,0.7881319313342628,20,200,type2,4000
3157,0.7881525614297021,20,200,type2,4000
3158,0.7882816344177802,20,200,type2,4000
3159,0.788412498896239,20,200,type2,4000
1118,0.7886696076395069,20,300,type3,2000
3160,0.7888239062652436,20,200,type2,4000
3161,0.7888619241121592,20,200,type2,4000
3162,0.7888730547816878,20,200,type2,4000
1119,0.7890079730139747,20,300,type3,2000
1120,0.7891919715889422,20,300,type3,2000
3485,0.7892563229464269,20,100,type1,4000
1121,0.789386151906964,20,300,type3,2000
3163,0.7894391280588958,20,200,type2,4000
1122,0.789596862910446,20,300,type3,2000
3164,0.7896339042022802,20,200,type2,4000
3486,0.7896878434091675,20,100,type1,4000
3487,0.7898491527672081,20,100,type1,4000
3165,0.7899095007694614,20,200,type2,4000
1123,0.7899118918666015,20,300,type3,2000
3166,0.7899441958522517,20,200,type2,4000
1124,0.7900000976224665,20,300,type3,2000
3167,0.7900153841994301,20,200,type2,4000
3168,0.7900176518244975,20,200,type2,4000
3169,0.7900488539196663,20,200,type2,4000
3488,0.7901614558772263,20,100,type1,4000
3170,0.7903707941117913,20,200,type2,4000
3489,0.790455177218662,20,100,type1,4000
3171,0.7907214925876522,20,200,type2,4000
3172,0.7908647901676435,20,200,type2,4000
3173,0.791005694323706,20,200,type2,4000
3174,0.7910951864983938,20,200,type2,4000
3175,0.7911206141185249,20,200,type2,4000
3490,0.7912633717146864,20,100,type1,4000
3176,0.791325516716097,20,200,type2,4000
1125,0.791350846864812,20,300,type3,2000
3177,0.7913814658179379,20,200,type2,4000
3491,0.7914127291832722,20,100,type1,4000
1126,0.7914341121952425,20,300,type3,2000
3178,0.7916316857225953,20,200,type2,4000
3492,0.7916592633445667,20,100,type1,4000
1127,0.7917169691354748,20,300,type3,2000
3493,0.7918749494273976,20,100,type1,4000
3179,0.7921680074934139,20,200,type2,4000
3494,0.7922220660431023,20,100,type1,4000
3180,0.7924056450005652,20,200,type2,4000
3495,0.7924202578260409,20,100,type1,4000
1128,0.7926093866555297,20,300,type3,2000
3181,0.7926364646962631,20,200,type2,4000
3182,0.7927375939774663,20,200,type2,4000
3496,0.7927601065658287,20,100,type1,4000
1129,0.79276159297006,20,300,type3,2000
3183,0.7927949339399311,20,200,type2,4000
1130,0.7928548476825754,20,300,type3,2000
1131,0.792882179961179,20,300,type3,2000
3184,0.7929621515966485,20,200,type2,4000
3185,0.793016234065999,20,200,type2,4000
1132,0.7935956864099243,20,300,type3,2000
3186,0.7935993487428177,20,200,type2,4000
1133,0.7936406403054368,20,300,type3,2000
3187,0.7938823309883337,20,200,type2,4000
1134,0.7938946514662208,20,300,type3,2000
3497,0.7938954891001451,20,100,type1,4000
1135,0.7939987296371427,20,300,type3,2000
1136,0.7940449307695181,20,300,type3,2000
3498,0.7940804207635697,20,100,type1,4000
1137,0.7944024348082026,20,300,type3,2000
3499,0.7944500304700209,20,100,type1,4000
3500,0.7945553043102929,20,100,type1,4000
3188,0.7945576486714676,20,200,type2,4000
3501,0.7945923768807561,20,100,type1,4000
3189,0.7948288148511452,20,200,type2,4000
3190,0.7950338779056394,20,200,type2,4000
3502,0.7952697795235124,20,100,type1,4000
3503,0.7952810874803418,20,100,type1,4000
3191,0.7952956017418232,20,200,type2,4000
3504,0.7953649870780125,20,100,type1,4000
3192,0.7954806073120776,20,200,type2,4000
3505,0.7954857491344389,20,100,type1,4000
1138,0.7954870011236707,20,300,type3,2000
1139,0.7955689449267133,20,300,type3,2000
3506,0.7955983482575468,20,100,type1,4000
1140,0.7956315169199162,20,300,type3,2000
1141,0.7957539072562604,20,300,type3,2000
1142,0.7958169659544888,20,300,type3,2000
3193,0.7958200847807076,20,200,type2,4000
1143,0.7961179293035949,20,300,type3,2000
3507,0.79621861174326,20,100,type1,4000
3194,0.796441194743477,20,200,type2,4000
3508,0.7964964993777015,20,100,type1,4000
1144,0.7966518982233748,20,300,type3,2000
1145,0.7968110937171428,20,300,type3,2000
3195,0.7969075305287184,20,200,type2,4000
3196,0.7969233648596432,20,200,type2,4000
3509,0.7969887967175335,20,100,type1,4000
3197,0.7970104704369899,20,200,type2,4000
1146,0.7970440402663144,20,300,type3,2000
3198,0.7970695245008869,20,200,type2,4000
3199,0.7970893751157256,20,200,type2,4000
3200,0.7971175375628611,20,200,type2,4000
3510,0.79713425834498,20,100,type1,4000
3201,0.7973932652395895,20,200,type2,4000
1147,0.7974016844424894,20,300,type3,2000
3511,0.7974559214563608,20,100,type1,4000
3202,0.7975884197206256,20,200,type2,4000
3512,0.797600963998397,20,100,type1,4000
3513,0.797647841706854,20,100,type1,4000
3514,0.7976805276239014,20,100,type1,4000
1148,0.7978049768619329,20,300,type3,2000
3203,0.7978294151627535,20,200,type2,4000
3204,0.7978654990935556,20,200,type2,4000
3205,0.7978793785375886,20,200,type2,4000
1149,0.7980072181404013,20,300,type3,2000
1150,0.7981077098018801,20,300,type3,2000
3206,0.7984183594054954,20,200,type2,4000
3207,0.798430675063423,20,200,type2,4000
3208,0.7987611975993207,20,200,type2,4000
3515,0.7988411305454107,20,100,type1,4000
