,arrived_at,num_prefill_tokens,num_decode_tokens,prompt_type,arrival_rate_update
163,6.097308854258863,10,40,type2,40
811,6.107280789688284,10,160,type4,160
812,6.110217284093087,10,160,type4,160
164,6.118334709142269,10,40,type2,40
813,6.119574506360317,10,160,type4,160
291,6.124728711841276,10,80,type3,40
814,6.135581177350991,10,160,type4,160
292,6.138069084531093,10,80,type3,40
815,6.140721121786946,10,160,type4,160
816,6.143481730624898,10,160,type4,160
128,6.148609582043242,10,20,type1,20
817,6.1515133519209755,10,160,type4,160
129,6.151991589731051,10,20,type1,20
818,6.159830788129135,10,160,type4,160
819,6.166411637941502,10,160,type4,160
820,6.166860913275039,10,160,type4,160
821,6.170351532247132,10,160,type4,160
822,6.189666400298007,10,160,type4,160
130,6.192259615305754,10,20,type1,20
823,6.192623616193561,10,160,type4,160
131,6.197160673789215,10,20,type1,20
293,6.197335237155715,10,80,type3,40
294,6.205729676969201,10,80,type3,40
824,6.206553762510347,10,160,type4,160
825,6.209081586310872,10,160,type4,160
826,6.216180270130977,10,160,type4,160
827,6.217046190145242,10,160,type4,160
165,6.217162492948708,10,40,type2,40
828,6.218214645452838,10,160,type4,160
829,6.219612248312496,10,160,type4,160
830,6.221579750079382,10,160,type4,160
831,6.221645796571213,10,160,type4,160
832,6.2247508603806345,10,160,type4,160
132,6.226982614321095,10,20,type1,20
133,6.228344767193548,10,20,type1,20
166,6.228449964960491,10,40,type2,40
167,6.238964747927177,10,40,type2,40
295,6.240523893562763,10,80,type3,40
168,6.254197980782133,10,40,type2,40
833,6.257909569229197,10,160,type4,160
834,6.2651111156085495,10,160,type4,160
835,6.268551748809279,10,160,type4,160
836,6.274376633853658,10,160,type4,160
837,6.274513658420526,10,160,type4,160
838,6.278664299158493,10,160,type4,160
839,6.285999996101545,10,160,type4,160
840,6.291924779595464,10,160,type4,160
841,6.294234818334424,10,160,type4,160
296,6.29694810245281,10,80,type3,40
134,6.299189412890885,10,20,type1,20
297,6.302423304664243,10,80,type3,40
135,6.306304458112874,10,20,type1,20
136,6.31160797295245,10,20,type1,20
298,6.312797818586246,10,80,type3,40
842,6.317634067987813,10,160,type4,160
169,6.318582918734595,10,40,type2,40
843,6.322902301578584,10,160,type4,160
844,6.333073421941699,10,160,type4,160
845,6.343589874838839,10,160,type4,160
299,6.351130152942483,10,80,type3,40
300,6.353729836297652,10,80,type3,40
137,6.356297098681755,10,20,type1,20
846,6.359359421774551,10,160,type4,160
301,6.360444045757459,10,80,type3,40
170,6.363184295517342,10,40,type2,40
847,6.3638151215038405,10,160,type4,160
138,6.3779452888288395,10,20,type1,20
848,6.386936821472453,10,160,type4,160
849,6.393291844481067,10,160,type4,160
302,6.405607679283451,10,80,type3,40
850,6.408255860238276,10,160,type4,160
851,6.412906210737383,10,160,type4,160
852,6.41328601126876,10,160,type4,160
171,6.416884025358032,10,40,type2,40
853,6.422407226876558,10,160,type4,160
854,6.42340893452965,10,160,type4,160
855,6.4281098422309775,10,160,type4,160
856,6.429778275462128,10,160,type4,160
857,6.434875660484089,10,160,type4,160
172,6.436595099755763,10,40,type2,40
303,6.445433790377634,10,80,type3,40
139,6.445999099994365,10,20,type1,20
304,6.447304717420434,10,80,type3,40
858,6.447945213750236,10,160,type4,160
859,6.449772029285381,10,160,type4,160
860,6.45048578450359,10,160,type4,160
140,6.45141186895743,10,20,type1,20
173,6.452470870594728,10,40,type2,40
861,6.457956340069741,10,160,type4,160
305,6.460370423401917,10,80,type3,40
862,6.46504977020826,10,160,type4,160
863,6.467003371610814,10,160,type4,160
864,6.4719041508732,10,160,type4,160
865,6.474337587311307,10,160,type4,160
866,6.475713514637903,10,160,type4,160
867,6.478273353254254,10,160,type4,160
868,6.482956279083043,10,160,type4,160
869,6.488462644377735,10,160,type4,160
174,6.494186619906184,10,40,type2,40
306,6.4948136547413045,10,80,type3,40
870,6.497399562018122,10,160,type4,160
871,6.499466270155766,10,160,type4,160
872,6.5004905657334335,10,160,type4,160
873,6.5014238196024134,10,160,type4,160
874,6.506359783153845,10,160,type4,160
307,6.514822284342749,10,80,type3,40
875,6.516165763118465,10,160,type4,160
175,6.518395970786518,10,40,type2,40
876,6.519877720276282,10,160,type4,160
877,6.523745621204343,10,160,type4,160
308,6.525662580919216,10,80,type3,40
309,6.526439414672932,10,80,type3,40
878,6.528941364040622,10,160,type4,160
879,6.529197079820131,10,160,type4,160
880,6.533082126824972,10,160,type4,160
881,6.536081836625904,10,160,type4,160
176,6.540021022737313,10,40,type2,40
882,6.5410785719631575,10,160,type4,160
310,6.544425185386284,10,80,type3,40
177,6.544918160728184,10,40,type2,40
883,6.545993667906789,10,160,type4,160
884,6.547417935896176,10,160,type4,160
141,6.547581099362922,10,20,type1,20
885,6.548158378406194,10,160,type4,160
311,6.551854789463601,10,80,type3,40
886,6.552591780861286,10,160,type4,160
887,6.556938287192535,10,160,type4,160
178,6.569039708591533,10,40,type2,40
888,6.572561938861108,10,160,type4,160
179,6.574223804348961,10,40,type2,40
889,6.575127622881826,10,160,type4,160
142,6.578803722389771,10,20,type1,20
890,6.58299889507161,10,160,type4,160
180,6.583612528200115,10,40,type2,40
143,6.585542878937066,10,20,type1,20
891,6.587223793308366,10,160,type4,160
892,6.600066632377323,10,160,type4,160
893,6.60070786400304,10,160,type4,160
894,6.603903320620589,10,160,type4,160
895,6.611813689244277,10,160,type4,160
144,6.617821613584445,10,20,type1,20
896,6.623922160686475,10,160,type4,160
897,6.633737744388123,10,160,type4,160
181,6.640889453027326,10,40,type2,40
898,6.642191494493697,10,160,type4,160
182,6.6459340093621755,10,40,type2,40
899,6.6473598248103825,10,160,type4,160
900,6.648232230870663,10,160,type4,160
901,6.6492678792056985,10,160,type4,160
902,6.649988223886243,10,160,type4,160
903,6.658775869387719,10,160,type4,160
904,6.659823374184962,10,160,type4,160
312,6.6614718549927,10,80,type3,40
183,6.6687579459519375,10,40,type2,40
905,6.670063286218568,10,160,type4,160
184,6.676195628203364,10,40,type2,40
906,6.676925690477182,10,160,type4,160
145,6.6808638227825945,10,20,type1,20
185,6.682876936420345,10,40,type2,40
907,6.687357406058511,10,160,type4,160
908,6.694116797941348,10,160,type4,160
909,6.695198137969216,10,160,type4,160
910,6.697037413394736,10,160,type4,160
911,6.698705895536891,10,160,type4,160
912,6.702356906554792,10,160,type4,160
913,6.706559791521277,10,160,type4,160
914,6.707534004684412,10,160,type4,160
186,6.712076714476745,10,40,type2,40
915,6.71351314573429,10,160,type4,160
916,6.714917935134846,10,160,type4,160
917,6.720158737366573,10,160,type4,160
918,6.723563837615364,10,160,type4,160
919,6.726332956692316,10,160,type4,160
920,6.7271189319689935,10,160,type4,160
921,6.731159854803149,10,160,type4,160
922,6.731378821875575,10,160,type4,160
923,6.731887687685266,10,160,type4,160
924,6.744939813629385,10,160,type4,160
925,6.74544314609923,10,160,type4,160
313,6.746450242676946,10,80,type3,40
926,6.748867467211058,10,160,type4,160
927,6.751462451459465,10,160,type4,160
146,6.755629450957956,10,20,type1,20
928,6.757556281195585,10,160,type4,160
929,6.764133139614739,10,160,type4,160
930,6.766507713916514,10,160,type4,160
931,6.768903031809562,10,160,type4,160
932,6.770009086924359,10,160,type4,160
187,6.7720070015217875,10,40,type2,40
188,6.778741978155939,10,40,type2,40
314,6.782074269312529,10,80,type3,40
933,6.78484045532184,10,160,type4,160
315,6.785741091398214,10,80,type3,40
147,6.795033642613262,10,20,type1,20
934,6.799336647924472,10,160,type4,160
935,6.803585980548615,10,160,type4,160
936,6.812189401530807,10,160,type4,160
937,6.8178444558001186,10,160,type4,160
938,6.8271022839888555,10,160,type4,160
148,6.836296497321103,10,20,type1,20
939,6.842579698286071,10,160,type4,160
940,6.844320326774432,10,160,type4,160
316,6.845675111152724,10,80,type3,40
941,6.847030273746498,10,160,type4,160
942,6.851005740699119,10,160,type4,160
943,6.857705408931925,10,160,type4,160
317,6.860361772967166,10,80,type3,80
944,6.867240337151295,10,160,type4,160
945,6.87126111220899,10,160,type4,160
149,6.8772996762330125,10,20,type1,20
946,6.883541850685531,10,160,type4,160
947,6.885592056312259,10,160,type4,160
948,6.886374396222775,10,160,type4,160
318,6.888060154476053,10,80,type3,80
189,6.889232286386124,10,40,type2,40
319,6.892763189038625,10,80,type3,80
190,6.897107629305535,10,40,type2,40
949,6.91013189801439,10,160,type4,160
950,6.9116883763866355,10,160,type4,160
951,6.911697178815072,10,160,type4,160
952,6.916016293843277,10,160,type4,160
320,6.91822482389611,10,80,type3,80
321,6.922853437324647,10,80,type3,80
322,6.923243277259364,10,80,type3,80
323,6.925748457426777,10,80,type3,80
324,6.936242135459853,10,80,type3,80
953,6.940602881219444,10,160,type4,160
954,6.941075072620789,10,160,type4,160
325,6.953413563947722,10,80,type3,80
955,6.960793608508145,10,160,type4,160
326,6.9613810797300015,10,80,type3,80
956,6.96410443768553,10,160,type4,160
957,6.975060667716926,10,160,type4,160
958,6.976259978666681,10,160,type4,160
150,6.978746768653767,10,20,type1,20
959,6.987287317060096,10,160,type4,160
191,6.989344726725757,10,40,type2,40
960,6.990670124309451,10,160,type4,160
961,6.9948936490480325,10,160,type4,160
962,6.994949196009895,10,160,type4,160
963,6.998292670944534,10,160,type4,160
964,6.999855757735161,10,160,type4,160
965,7.000147804378585,10,160,type4,160
966,7.003066303566545,10,160,type4,160
192,7.006478656549285,10,40,type2,40
967,7.009153100340352,10,160,type4,160
327,7.010350774150954,10,80,type3,80
968,7.011008362960698,10,160,type4,160
328,7.015718853133515,10,80,type3,80
969,7.020451151245442,10,160,type4,160
970,7.029123197849176,10,160,type4,160
329,7.0297573394405735,10,80,type3,80
971,7.032958063946207,10,160,type4,160
330,7.033590617676897,10,80,type3,80
331,7.038497510459964,10,80,type3,80
972,7.0403623822646395,10,160,type4,160
973,7.040504835167195,10,160,type4,160
974,7.045942803035783,10,160,type4,160
193,7.048906744166823,10,40,type2,40
151,7.051164417340026,10,20,type1,20
975,7.056413001253681,10,160,type4,160
332,7.059335716202796,10,80,type3,80
333,7.059993505233967,10,80,type3,80
334,7.06485996850441,10,80,type3,80
976,7.067742262910347,10,160,type4,160
977,7.072755234920782,10,160,type4,160
194,7.073027303813115,10,40,type2,40
978,7.075637410451884,10,160,type4,160
335,7.076185004452251,10,80,type3,80
979,7.0796006447518325,10,160,type4,160
152,7.089047155997974,10,20,type1,20
980,7.089415726073784,10,160,type4,160
981,7.090610705911432,10,160,type4,160
336,7.095342722225248,10,80,type3,80
982,7.099319720727782,10,160,type4,160
983,7.100132546680431,10,160,type4,160
337,7.100291532074448,10,80,type3,80
984,7.101062108833563,10,160,type4,160
338,7.101991693230947,10,80,type3,80
985,7.105180024546834,10,160,type4,160
986,7.105647731768434,10,160,type4,160
987,7.105855630800488,10,160,type4,160
988,7.10669432520033,10,160,type4,160
989,7.109310878061448,10,160,type4,160
990,7.113486087541743,10,160,type4,160
991,7.114254530435216,10,160,type4,160
339,7.118977355508703,10,80,type3,80
992,7.1295874567457105,10,160,type4,160
195,7.142632630144785,10,40,type2,40
993,7.1446691050576625,10,160,type4,160
196,7.1547052235207955,10,40,type2,40
197,7.156174506296192,10,40,type2,40
340,7.156848604494001,10,80,type3,80
994,7.157396624927127,10,160,type4,160
198,7.1577350104842425,10,40,type2,40
995,7.158238343754706,10,160,type4,160
153,7.159922101294304,10,20,type1,20
996,7.164437964122049,10,160,type4,160
997,7.165124327257032,10,160,type4,160
998,7.1654099589914635,10,160,type4,160
341,7.168773894111226,10,80,type3,80
342,7.182289272666199,10,80,type3,80
999,7.185810676119894,10,160,type4,160
1000,7.187643816612733,10,160,type4,160
1001,7.188486475195779,10,160,type4,160
343,7.193011290198648,10,80,type3,80
154,7.196024824435601,10,20,type1,20
344,7.198057099693948,10,80,type3,80
199,7.206550580184443,10,40,type2,40
1002,7.2074573953790955,10,160,type4,160
345,7.212421395035355,10,80,type3,80
346,7.214818107349736,10,80,type3,80
1003,7.216722476693515,10,160,type4,160
200,7.2252095795423354,10,40,type2,40
1004,7.230029271666734,10,160,type4,160
1005,7.230557327479057,10,160,type4,160
347,7.231870227141967,10,80,type3,80
201,7.232933569167356,10,40,type2,40
202,7.236781021327047,10,40,type2,40
348,7.237714572302404,10,80,type3,80
1006,7.239238415704369,10,160,type4,160
203,7.239536084301548,10,40,type2,40
349,7.241451696920031,10,80,type3,80
1007,7.242782999927729,10,160,type4,160
1008,7.2462603510057555,10,160,type4,160
1009,7.249480765213313,10,160,type4,160
1010,7.253588795160293,10,160,type4,160
350,7.254217274592384,10,80,type3,80
351,7.25535543438878,10,80,type3,80
204,7.258137534576782,10,40,type2,40
1011,7.258713228478868,10,160,type4,160
352,7.258997178056874,10,80,type3,80
205,7.269985092336885,10,40,type2,40
155,7.273304626229837,10,20,type1,20
1012,7.274494267714413,10,160,type4,80
1013,7.276714182359998,10,160,type4,80
1014,7.27993867920932,10,160,type4,80
156,7.28348959004466,10,20,type1,20
353,7.28400944870387,10,80,type3,80
1015,7.284331423408783,10,160,type4,80
354,7.2854219550862105,10,80,type3,80
355,7.2875866048996585,10,80,type3,80
356,7.2961351234455405,10,80,type3,80
1016,7.300849450936425,10,160,type4,80
157,7.310638186071034,10,20,type1,20
357,7.321502799806855,10,80,type3,80
358,7.328756407119302,10,80,type3,80
1017,7.332848701401254,10,160,type4,80
1018,7.336028812914839,10,160,type4,80
359,7.351016284679468,10,80,type3,80
360,7.35395494206851,10,80,type3,80
206,7.366635686955368,10,40,type2,40
1019,7.370715979215801,10,160,type4,80
1020,7.372237050595409,10,160,type4,80
361,7.374524096381082,10,80,type3,80
158,7.381014089499816,10,20,type1,20
362,7.385006462399942,10,80,type3,80
363,7.38531923647255,10,80,type3,80
159,7.387639307949328,10,20,type1,20
1021,7.391067122417151,10,160,type4,80
207,7.394158600967702,10,40,type2,40
364,7.399465823840291,10,80,type3,80
365,7.402115092983655,10,80,type3,80
160,7.404954684050764,10,20,type1,20
1022,7.4152037216438424,10,160,type4,80
1023,7.41807295168984,10,160,type4,80
1024,7.418576839972805,10,160,type4,80
1025,7.4187534875940555,10,160,type4,80
208,7.419596393337635,10,40,type2,40
1026,7.42332733934337,10,160,type4,80
209,7.426073440334868,10,40,type2,40
1027,7.432491047702347,10,160,type4,80
1028,7.447007224667475,10,160,type4,80
1029,7.447318961644441,10,160,type4,80
1030,7.451762807649438,10,160,type4,80
366,7.455888655635375,10,80,type3,80
1031,7.464118836913177,10,160,type4,80
1032,7.468121601801362,10,160,type4,80
1033,7.472096646644794,10,160,type4,80
1034,7.476445607031042,10,160,type4,80
367,7.4849240281197345,10,80,type3,80
161,7.495884720861856,10,20,type1,20
1035,7.50293032017859,10,160,type4,80
368,7.505101312583822,10,80,type3,80
369,7.50841668607079,10,80,type3,80
370,7.517345239076687,10,80,type3,80
210,7.536127381651025,10,40,type2,40
162,7.536681158250044,10,20,type1,20
163,7.542007129301984,10,20,type1,20
1036,7.552416447220421,10,160,type4,80
371,7.554190200926426,10,80,type3,80
1037,7.55518661107588,10,160,type4,80
211,7.555279565866835,10,40,type2,40
164,7.559552307613836,10,20,type1,20
1038,7.562114927211252,10,160,type4,80
372,7.582990966220536,10,80,type3,80
373,7.597261047678495,10,80,type3,80
374,7.601314876783941,10,80,type3,80
375,7.613444525421071,10,80,type3,80
1039,7.614114846299919,10,160,type4,80
212,7.620047092594145,10,40,type2,40
376,7.621384585355727,10,80,type3,80
377,7.621483295343082,10,80,type3,80
1040,7.6222208722124325,10,160,type4,80
378,7.623601916434332,10,80,type3,80
1041,7.629007145194306,10,160,type4,80
1042,7.643403661886436,10,160,type4,80
1043,7.644892208960891,10,160,type4,80
213,7.646934856833276,10,40,type2,40
214,7.647548819472183,10,40,type2,40
1044,7.653423926318333,10,160,type4,80
379,7.659186619495817,10,80,type3,80
380,7.659409823846574,10,80,type3,80
1045,7.667027580793423,10,160,type4,80
165,7.668846359328349,10,20,type1,20
381,7.669205749185218,10,80,type3,80
382,7.672980908772653,10,80,type3,80
166,7.674248709533588,10,20,type1,20
1046,7.701149560560412,10,160,type4,80
383,7.7069558685230515,10,80,type3,80
384,7.70979317484408,10,80,type3,80
1047,7.723964046354418,10,160,type4,80
215,7.724297198185287,10,40,type2,40
1048,7.727534266317884,10,160,type4,80
216,7.730077345433791,10,40,type2,40
385,7.730472337233244,10,80,type3,80
386,7.7315394424784945,10,80,type3,80
1049,7.732021173357979,10,160,type4,80
1050,7.732848882561888,10,160,type4,80
387,7.734911028213182,10,80,type3,80
1051,7.735539800706356,10,160,type4,80
1052,7.738447212301203,10,160,type4,80
388,7.738583015512902,10,80,type3,80
389,7.744405264865056,10,80,type3,80
390,7.745631656721573,10,80,type3,80
1053,7.747383133423344,10,160,type4,80
217,7.751736020680314,10,40,type2,40
218,7.756250465732355,10,40,type2,40
167,7.757450641664917,10,20,type1,20
219,7.760474746608596,10,40,type2,40
168,7.765179249705925,10,20,type1,20
391,7.766018035307502,10,80,type3,80
220,7.774095126813127,10,40,type2,40
1054,7.77594791027593,10,160,type4,80
392,7.778189099116711,10,80,type3,80
393,7.782355871046288,10,80,type3,80
1055,7.785449328019749,10,160,type4,80
394,7.79044814021614,10,80,type3,80
221,7.7999369421900955,10,40,type2,40
169,7.810225930386889,10,20,type1,20
395,7.823042332124274,10,80,type3,80
170,7.824558422779558,10,20,type1,20
1056,7.825859438345029,10,160,type4,80
1057,7.826807858475474,10,160,type4,80
1058,7.831074880581282,10,160,type4,80
1059,7.835123092297544,10,160,type4,80
1060,7.840688048987658,10,160,type4,80
1061,7.845607960281356,10,160,type4,80
222,7.85077715514668,10,40,type2,40
223,7.852044519056905,10,40,type2,40
1062,7.857517777145944,10,160,type4,80
224,7.8688627308272885,10,40,type2,40
225,7.879266877999093,10,40,type2,40
171,7.881150277389468,10,20,type1,20
1063,7.885197967548477,10,160,type4,80
396,7.895181589653512,10,80,type3,80
1064,7.8974904870738705,10,160,type4,80
397,7.89776361107066,10,80,type3,80
1065,7.912830750077637,10,160,type4,80
398,7.913068579278655,10,80,type3,80
172,7.920255106375335,10,20,type1,20
399,7.926327298365986,10,80,type3,80
400,7.926373039719802,10,80,type3,80
173,7.930712510203972,10,20,type1,20
1066,7.9341892879898515,10,160,type4,80
226,7.938412656950295,10,40,type2,40
227,7.939826299128756,10,40,type2,40
401,7.946181534407328,10,80,type3,80
1067,7.950801981893994,10,160,type4,80
402,7.9549605087652395,10,80,type3,80
403,7.958175806978409,10,80,type3,80
228,7.9636144669356455,10,40,type2,40
404,7.9662127718484115,10,80,type3,80
1068,7.972882170132064,10,160,type4,80
1069,7.9757110670541005,10,160,type4,80
405,7.977691209639871,10,80,type3,80
1070,7.99099717415076,10,160,type4,80
174,7.991736137095209,10,20,type1,20
1071,7.992131732999395,10,160,type4,80
175,8.004280893844083,10,20,type1,20
1072,8.006389333739484,10,160,type4,80
406,8.00814273113594,10,80,type3,80
407,8.010825300149872,10,80,type3,80
229,8.012597072392975,10,40,type2,40
1073,8.015109787643533,10,160,type4,80
408,8.021191376193695,10,80,type3,80
1074,8.026577504375487,10,160,type4,80
1075,8.035705844557837,10,160,type4,80
409,8.040154122240867,10,80,type3,80
230,8.043591813607618,10,40,type2,40
410,8.052265315165299,10,80,type3,80
1076,8.062158391150195,10,160,type4,80
411,8.078282725928526,10,80,type3,80
412,8.079857288450388,10,80,type3,80
1077,8.090165571929749,10,160,type4,80
1078,8.091037552527109,10,160,type4,80
413,8.111051513044917,10,80,type3,80
414,8.112800884138192,10,80,type3,80
415,8.114211208784155,10,80,type3,80
231,8.11552268873526,10,40,type2,20
416,8.115609104095963,10,80,type3,80
417,8.11778650453832,10,80,type3,80
418,8.11944423486429,10,80,type3,80
1079,8.124821377500947,10,160,type4,80
419,8.12969106938753,10,80,type3,80
1080,8.14172209745389,10,160,type4,80
420,8.14546084594403,10,80,type3,80
1081,8.149059054525875,10,160,type4,80
421,8.149946731844972,10,80,type3,80
176,8.154053686927453,10,20,type1,20
1082,8.155144287828575,10,160,type4,80
1083,8.15555285876573,10,160,type4,80
177,8.15958683748643,10,20,type1,20
422,8.1596644906494,10,80,type3,80
423,8.162988631573395,10,80,type3,80
424,8.176034192722529,10,80,type3,80
178,8.195325665636842,10,20,type1,20
1084,8.2060901503345,10,160,type4,80
1085,8.206433963233286,10,160,type4,80
425,8.209442872481354,10,80,type3,80
426,8.211402827475384,10,80,type3,80
1086,8.2399055241343,10,160,type4,80
427,8.247951316035316,10,80,type3,80
232,8.25301602371956,10,40,type2,20
1087,8.254233059238686,10,160,type4,80
1088,8.256900626000974,10,160,type4,80
1089,8.265691058204908,10,160,type4,80
428,8.266265848327004,10,80,type3,80
429,8.272899261153292,10,80,type3,80
233,8.274449057438023,10,40,type2,20
1090,8.27863668636507,10,160,type4,80
1091,8.279374035964159,10,160,type4,80
1092,8.282092073104867,10,160,type4,80
1093,8.284503017584045,10,160,type4,80
1094,8.287992446278968,10,160,type4,80
179,8.294101536630926,10,20,type1,20
1095,8.294522416517342,10,160,type4,80
1096,8.296064898481282,10,160,type4,80
1097,8.30108763857949,10,160,type4,80
1098,8.304811980737933,10,160,type4,80
1099,8.305445902191071,10,160,type4,80
1100,8.306757373641357,10,160,type4,80
430,8.310520904020215,10,80,type3,80
431,8.311663721703782,10,80,type3,80
180,8.314948460713556,10,20,type1,20
432,8.323277235518841,10,80,type3,80
433,8.330637599543735,10,80,type3,80
434,8.335063138485252,10,80,type3,80
435,8.337137054674123,10,80,type3,80
436,8.343772936935709,10,80,type3,80
234,8.343782095528047,10,40,type2,40
1101,8.35369573097045,10,160,type4,80
1102,8.354952495001406,10,160,type4,80
437,8.364560626436571,10,80,type3,80
1103,8.364825016063158,10,160,type4,80
1104,8.36728115551324,10,160,type4,80
438,8.368943378255118,10,80,type3,80
439,8.385104731737366,10,80,type3,80
181,8.394971446083126,10,20,type1,20
440,8.397007908644335,10,80,type3,80
1105,8.398586712987361,10,160,type4,80
1106,8.401490099067095,10,160,type4,80
441,8.403843254760385,10,80,type3,80
442,8.408815040307127,10,80,type3,80
1107,8.410166218782157,10,160,type4,80
182,8.412873800522036,10,20,type1,20
1108,8.423646892090781,10,160,type4,80
1109,8.424644282143454,10,160,type4,80
1110,8.426050110574794,10,160,type4,80
1111,8.431059089340879,10,160,type4,80
235,8.431187127608553,10,40,type2,40
1112,8.433599424754423,10,160,type4,80
1113,8.435014409690469,10,160,type4,80
443,8.437431795409315,10,80,type3,80
1114,8.438768475239165,10,160,type4,80
444,8.44458270916973,10,80,type3,80
1115,8.448058411971862,10,160,type4,80
445,8.44855507761065,10,80,type3,80
236,8.45054558786022,10,40,type2,40
1116,8.451270354894792,10,160,type4,80
446,8.451753593604586,10,80,type3,80
447,8.459506618043612,10,80,type3,80
448,8.462518999645564,10,80,type3,80
449,8.463200892011796,10,80,type3,80
1117,8.467938808530121,10,160,type4,80
450,8.469030167820774,10,80,type3,80
237,8.475483605318448,10,40,type2,40
238,8.477430986925928,10,40,type2,40
1118,8.485543601055557,10,160,type4,80
1119,8.48839517618569,10,160,type4,80
239,8.499762705151205,10,40,type2,40
240,8.505171129590355,10,40,type2,40
451,8.506381246621316,10,80,type3,80
1120,8.512018487580534,10,160,type4,80
1121,8.514630532076984,10,160,type4,80
241,8.515528387964345,10,40,type2,40
183,8.518446192993212,10,20,type1,20
452,8.519744122534275,10,80,type3,80
242,8.530628485448268,10,40,type2,40
243,8.544820197010583,10,40,type2,40
244,8.553030368004388,10,40,type2,40
245,8.555484548094821,10,40,type2,40
1122,8.569887417331595,10,160,type4,80
453,8.574720294598869,10,80,type3,80
184,8.584727398913785,10,20,type1,20
454,8.588128413950683,10,80,type3,80
246,8.594210156697013,10,40,type2,40
247,8.5950306602263,10,40,type2,40
455,8.596809738157528,10,80,type3,80
248,8.599530260542103,10,40,type2,40
456,8.600698919955988,10,80,type3,80
1123,8.602484724091259,10,160,type4,80
457,8.608805938734688,10,80,type3,80
458,8.609075637871008,10,80,type3,80
185,8.612952314718305,10,20,type1,20
1124,8.614546830955593,10,160,type4,80
459,8.621128584609286,10,80,type3,80
249,8.62119197017715,10,40,type2,40
460,8.62562390884728,10,80,type3,80
186,8.625973757749385,10,20,type1,20
1125,8.629628836780451,10,160,type4,80
187,8.629967122602537,10,20,type1,20
1126,8.630753752583654,10,160,type4,80
1127,8.632209016354569,10,160,type4,80
461,8.637404146656248,10,80,type3,80
1128,8.643683869237895,10,160,type4,80
250,8.653216360504437,10,40,type2,40
462,8.653524121323622,10,80,type3,80
251,8.667447663680077,10,40,type2,40
252,8.682464182705543,10,40,type2,40
463,8.682482245218608,10,80,type3,80
1129,8.68977174903136,10,160,type4,80
188,8.690595102957323,10,20,type1,20
464,8.694590426907752,10,80,type3,80
465,8.701012671093666,10,80,type3,80
189,8.701881844864303,10,20,type1,20
253,8.709569516607246,10,40,type2,40
1130,8.713569066403732,10,160,type4,80
1131,8.719580005395814,10,160,type4,80
466,8.724826849625764,10,80,type3,80
254,8.726513470010316,10,40,type2,40
467,8.727145067266328,10,80,type3,80
468,8.730557767336315,10,80,type3,80
469,8.735628972989193,10,80,type3,80
1132,8.74298683966245,10,160,type4,80
1133,8.74387510524456,10,160,type4,80
1134,8.77494325800168,10,160,type4,80
255,8.775985235412344,10,40,type2,40
1135,8.787140607157703,10,160,type4,80
256,8.787693259519562,10,40,type2,40
257,8.7890057407888,10,40,type2,40
470,8.793511410358182,10,80,type3,80
471,8.800848307973101,10,80,type3,80
472,8.801808737947274,10,80,type3,80
1136,8.805977807352264,10,160,type4,80
258,8.806023934742372,10,40,type2,40
473,8.806866328576369,10,80,type3,80
474,8.809330616547753,10,80,type3,80
1137,8.810970916597196,10,160,type4,80
475,8.816429043571937,10,80,type3,80
259,8.82557836996063,10,40,type2,40
476,8.827736536572312,10,80,type3,80
477,8.833571083032849,10,80,type3,80
1138,8.834305890818607,10,160,type4,80
190,8.836047222249213,10,20,type1,20
1139,8.839423609502337,10,160,type4,80
260,8.840379053059472,10,40,type2,40
1140,8.8406566537498,10,160,type4,80
1141,8.843254952550224,10,160,type4,80
478,8.844090825539867,10,80,type3,80
1142,8.854265087367526,10,160,type4,80
261,8.85598632839197,10,40,type2,40
479,8.857663118027595,10,80,type3,80
191,8.85901050808787,10,20,type1,20
262,8.871504744111713,10,40,type2,40
1143,8.873349046540735,10,160,type4,80
480,8.877443831784593,10,80,type3,80
1144,8.900304389220153,10,160,type4,80
1145,8.912814885082186,10,160,type4,80
192,8.913116218239704,10,20,type1,20
1146,8.918716869529785,10,160,type4,80
481,8.922079426877321,10,80,type3,80
1147,8.924069428934043,10,160,type4,80
1148,8.926885332972525,10,160,type4,80
1149,8.93229028437139,10,160,type4,80
482,8.942947044235167,10,80,type3,80
1150,8.945778842576475,10,160,type4,80
263,8.945899865835031,10,40,type2,40
1151,8.945904709805104,10,160,type4,80
483,8.949045356541621,10,80,type3,80
484,8.956617777956827,10,80,type3,80
264,8.95778189167481,10,40,type2,40
485,8.960009102078878,10,80,type3,80
486,8.966391366225977,10,80,type3,80
487,8.966594057566162,10,80,type3,80
488,8.968873154458908,10,80,type3,80
1152,8.971982269701723,10,160,type4,80
1153,8.97414588451847,10,160,type4,80
489,8.981038222358361,10,80,type3,80
193,8.983903313750861,10,20,type1,20
490,8.984167996787649,10,80,type3,80
1154,8.994869512079353,10,160,type4,80
265,8.997979028812534,10,40,type2,40
1155,9.005135602346792,10,160,type4,80
491,9.007349922060158,10,80,type3,80
1156,9.00786993052457,10,160,type4,80
266,9.009205714366775,10,40,type2,40
492,9.00962489922226,10,80,type3,80
493,9.0162186254991,10,80,type3,80
194,9.016469491151925,10,20,type1,20
267,9.023013979311653,10,40,type2,40
1157,9.033972252282313,10,160,type4,80
494,9.034934930263141,10,80,type3,80
